ticker,isu_cd,market,currently_common,historical_only,gap_classification,expected_count,actual_count,first_expected_date,last_expected_date,first_actual_date,last_actual_date,leading_missing_count,internal_missing_count,trailing_missing_count,actual_row_count_near_provider_cap,provider_cap_pattern_match,suspension_authority_match_count,internal_missing_count_not_explained_by_suspension,root_cause_category,root_cause_confidence,root_cause_evidence
227100,KR7227100005,KOSDAQ,False,True,INTERNAL_GAP,1870,1515,2018-11-15,2026-06-30,2018-11-15,2026-06-30,0,355,0,False,False,0,355,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (355) with 355 dates unexplained by suspension authority
230240,KR7230240004,KOSDAQ,True,False,INTERNAL_GAP,1906,1895,2018-11-15,2026-08-21,2018-11-15,2026-08-21,0,11,0,False,False,0,11,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (11) with 11 dates unexplained by suspension authority
230360,KR7230360000,KOSDAQ,False,True,TRAILING_GAP,2424,2411,2016-08-08,2026-06-29,2016-08-08,2026-06-10,0,0,13,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
230980,KR7230980005,KOSDAQ,False,True,INTERNAL_GAP,2327,1720,2016-12-05,2026-06-04,2016-12-05,2026-06-04,0,607,0,False,False,0,607,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (607) with 607 dates unexplained by suspension authority
234080,KR7234080000,KOSPI,True,False,INTERNAL_GAP,2408,2404,2016-10-27,2026-08-21,2016-10-27,2026-08-21,0,4,0,False,False,0,4,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (4) with 4 dates unexplained by suspension authority
234920,KR7234920007,KOSDAQ,True,False,MIXED_GAP,2441,2239,2016-09-06,2026-08-21,2016-09-06,2025-10-29,0,3,199,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
241820,KR7241820000,KOSDAQ,True,False,TRAILING_GAP,2326,2119,2017-02-23,2026-08-21,2017-02-23,2025-10-17,0,0,207,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
243840,KR7243840006,KOSDAQ,True,False,INTERNAL_GAP,2179,2167,2017-09-27,2026-08-21,2017-09-27,2026-08-21,0,12,0,False,False,0,12,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (12) with 12 dates unexplained by suspension authority
245620,KR7245620000,KOSDAQ,True,False,TRAILING_GAP,2002,1954,2018-06-26,2026-08-21,2018-06-26,2026-06-12,0,0,48,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
246250,KR7246250005,KOSDAQ,True,False,TRAILING_GAP,691,396,2023-10-20,2026-08-21,2023-10-20,2025-06-09,0,0,295,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
246720,KR7246720007,KOSDAQ,True,False,TRAILING_GAP,2310,2208,2017-03-20,2026-08-21,2017-03-20,2026-03-24,0,0,102,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
247660,KR7247660004,KOSDAQ,True,False,INTERNAL_GAP,1338,1337,2021-03-09,2026-08-21,2021-03-09,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
250000,KR7250000007,KOSDAQ,True,False,INTERNAL_GAP,2257,2256,2017-06-08,2026-08-21,2017-06-08,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
252500,KR7252500004,KOSDAQ,True,False,TRAILING_GAP,2185,2176,2017-09-19,2026-08-21,2017-09-19,2026-08-07,0,0,9,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
253840,KR7253840003,KOSDAQ,True,False,INTERNAL_GAP,1777,1775,2019-05-28,2026-08-21,2019-05-28,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
257370,KR7257370007,KOSDAQ,True,False,INTERNAL_GAP,1946,1009,2018-09-13,2026-08-21,2018-09-13,2026-08-21,0,937,0,False,False,0,937,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (937) with 937 dates unexplained by suspension authority
257720,KR7257720003,KOSDAQ,True,False,INTERNAL_GAP,1198,1197,2021-09-29,2026-08-21,2021-09-29,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
258830,KR7258830009,KOSDAQ,True,False,MIXED_GAP,2020,1434,2018-05-29,2026-08-21,2018-05-29,2025-03-06,0,229,357,False,False,0,229,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (229) with 229 dates unexplained by suspension authority
261200,KR7261200000,KOSDAQ,True,False,INTERNAL_GAP,1504,1490,2020-07-03,2026-08-21,2020-07-03,2026-08-21,0,14,0,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
263750,KR7263750002,KOSDAQ,True,False,INTERNAL_GAP,2188,2185,2017-09-14,2026-08-21,2017-09-14,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
267250,KR7267250009,KOSPI,True,False,INTERNAL_GAP,2277,2274,2017-05-10,2026-08-21,2017-05-10,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
267850,KR7267850006,KOSPI,True,False,INTERNAL_GAP,1900,1864,2018-11-23,2026-08-21,2018-11-23,2026-08-21,0,36,0,False,False,0,36,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (36) with 36 dates unexplained by suspension authority
269620,KR7269620001,KOSDAQ,True,False,INTERNAL_GAP,2122,1051,2017-12-26,2026-08-21,2017-12-26,2026-08-21,0,1071,0,False,False,0,1071,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1071) with 1071 dates unexplained by suspension authority
273060,KR7273060004,KOSDAQ,True,False,TRAILING_GAP,1481,1479,2020-08-05,2026-08-21,2020-08-05,2026-08-19,0,0,2,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
275630,KR7275630002,KOSDAQ,True,False,INTERNAL_GAP,1973,1922,2018-08-06,2026-08-21,2018-08-06,2026-08-21,0,51,0,False,False,0,51,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (51) with 51 dates unexplained by suspension authority
276040,KR7276040003,KOSDAQ,True,False,TRAILING_GAP,1112,1020,2022-02-04,2026-08-21,2022-02-04,2026-04-07,0,0,92,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
278470,KR7278470000,KOSPI,True,False,INTERNAL_GAP,604,595,2024-02-27,2026-08-21,2024-02-27,2026-08-21,0,9,0,False,False,0,9,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (9) with 9 dates unexplained by suspension authority
282690,KR7282690007,KOSPI,False,True,TRAILING_GAP,1684,1666,2017-11-29,2024-10-07,2017-11-29,2024-09-04,0,0,18,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
284740,KR7284740008,KOSPI,True,False,INTERNAL_GAP,2112,2109,2018-01-11,2026-08-21,2018-01-11,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
285800,KR7285800009,KOSDAQ,True,False,TRAILING_GAP,785,784,2023-06-01,2026-08-21,2023-06-01,2026-08-20,0,0,1,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
286750,KR7286750005,KOSDAQ,True,False,MIXED_GAP,1720,1701,2019-08-19,2026-08-21,2019-08-19,2026-08-04,0,7,12,False,False,0,7,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (7) with 7 dates unexplained by suspension authority
287410,KR7287410005,KOSDAQ,False,True,TRAILING_GAP,887,874,2021-03-31,2024-11-06,2021-03-31,2024-10-18,0,0,13,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
288330,KR7288330004,KOSDAQ,True,False,MIXED_GAP,1635,1541,2019-12-20,2026-08-21,2019-12-20,2026-04-07,0,2,92,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
288980,KR7288980006,KOSDAQ,True,False,INTERNAL_GAP,1090,1088,2022-03-10,2026-08-21,2022-03-10,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
290510,KR7290510007,KOSDAQ,False,True,TRAILING_GAP,753,739,2019-11-29,2022-12-15,2019-11-29,2022-11-25,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
290690,KR7290690007,KOSDAQ,True,False,INTERNAL_GAP,1419,1400,2020-11-06,2026-08-21,2020-11-06,2026-08-21,0,19,0,False,False,0,19,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (19) with 19 dates unexplained by suspension authority
293580,KR7293580007,KOSDAQ,True,False,INTERNAL_GAP,1935,1922,2018-10-04,2026-08-21,2018-10-04,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
294090,KR7294090006,KOSDAQ,True,False,MIXED_GAP,1454,1081,2020-09-14,2026-08-21,2020-09-14,2025-03-21,0,27,346,False,False,0,27,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (27) with 27 dates unexplained by suspension authority
294140,KR7294140009,KOSDAQ,True,False,INTERNAL_GAP,1590,1576,2020-02-28,2026-08-21,2020-02-28,2026-08-21,0,14,0,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
294630,KR7294630009,KOSDAQ,True,False,INTERNAL_GAP,1596,1595,2020-02-20,2026-08-21,2020-02-20,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
297570,KR7297570004,KOSDAQ,True,False,TRAILING_GAP,1691,1690,2019-10-01,2026-08-21,2019-10-01,2026-08-20,0,0,1,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
298870,KR7298870007,KOSDAQ,False,True,TRAILING_GAP,419,404,2021-12-16,2023-08-25,2021-12-16,2023-08-03,0,0,15,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
299660,KR7299660001,KOSDAQ,True,False,INTERNAL_GAP,1843,1841,2019-02-20,2026-08-21,2019-02-20,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
299900,KR7299900001,KOSDAQ,False,True,TRAILING_GAP,1877,1852,2018-12-20,2026-08-14,2018-12-20,2026-07-09,0,0,25,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
299910,KR7299910000,KOSDAQ,False,True,INTERNAL_GAP,1523,791,2018-12-03,2025-02-13,2018-12-03,2025-02-13,0,732,0,False,False,0,732,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (732) with 732 dates unexplained by suspension authority
300720,KR7300720000,KOSPI,True,False,INTERNAL_GAP,1973,1970,2018-08-06,2026-08-21,2018-08-06,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
302550,KR7302550009,KOSDAQ,True,False,INTERNAL_GAP,1645,1633,2019-12-06,2026-08-21,2019-12-06,2026-08-21,0,12,0,False,False,0,12,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (12) with 12 dates unexplained by suspension authority
304360,KR7304360001,KOSDAQ,True,False,INTERNAL_GAP,803,801,2023-05-04,2026-08-21,2023-05-04,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
304840,KR7304840002,KOSDAQ,True,False,TRAILING_GAP,1433,1419,2020-10-19,2026-08-21,2020-10-19,2026-07-31,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
305090,KR7305090003,KOSDAQ,True,False,INTERNAL_GAP,1771,1770,2019-06-05,2026-08-21,2019-06-05,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
307280,KR7307280008,KOSDAQ,True,False,INTERNAL_GAP,1355,1342,2021-02-09,2026-08-21,2021-02-09,2026-08-21,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
308080,KR7308080001,KOSDAQ,True,False,INTERNAL_GAP,1220,1219,2021-08-25,2026-08-21,2021-08-25,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
308100,KR7308100007,KOSDAQ,True,False,INTERNAL_GAP,1769,1767,2019-06-10,2026-08-21,2019-06-10,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
309710,KR7309710002,KOSDAQ,True,False,TRAILING_GAP,253,159,2025-08-07,2026-08-21,2025-08-07,2026-04-03,0,0,94,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
309930,KR7309930006,KOSDAQ,True,False,INTERNAL_GAP,1385,1384,2020-12-24,2026-08-21,2020-12-24,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
313760,KR7313760001,KOSDAQ,True,False,MIXED_GAP,1736,1635,2019-07-25,2026-08-21,2019-07-25,2026-03-31,0,4,97,False,False,0,4,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (4) with 4 dates unexplained by suspension authority
317690,KR7317690006,KOSDAQ,True,False,INTERNAL_GAP,1396,1394,2020-12-09,2026-08-21,2020-12-09,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
318020,KR7318020005,KOSDAQ,True,False,INTERNAL_GAP,1400,889,2020-12-03,2026-08-21,2020-12-03,2026-08-21,0,511,0,False,False,0,511,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (511) with 511 dates unexplained by suspension authority
319400,KR7319400008,KOSDAQ,True,False,INTERNAL_GAP,1335,1334,2021-03-12,2026-08-21,2021-03-12,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
321820,KR7321820003,KOSDAQ,True,False,INTERNAL_GAP,1359,1357,2021-02-03,2026-08-21,2021-02-03,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
323230,KR7323230003,KOSDAQ,False,True,INTERNAL_GAP,1094,880,2020-12-30,2025-06-18,2020-12-30,2025-06-18,0,214,0,False,False,0,214,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (214) with 214 dates unexplained by suspension authority
323990,KR7323990002,KOSDAQ,True,False,INTERNAL_GAP,1448,1445,2020-09-22,2026-08-21,2020-09-22,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
332290,KR7332290006,KOSDAQ,True,False,TRAILING_GAP,1093,1092,2022-03-04,2026-08-21,2022-03-04,2026-08-20,0,0,1,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
335870,KR7335870002,KOSDAQ,True,False,TRAILING_GAP,933,923,2022-10-27,2026-08-21,2022-10-27,2026-08-06,0,0,10,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
335890,KR7335890000,KOSDAQ,False,True,INTERNAL_GAP,1235,1219,2020-11-26,2025-12-09,2020-11-26,2025-12-09,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
336260,KR7336260005,KOSPI,True,False,INTERNAL_GAP,1680,1679,2019-10-18,2026-08-21,2019-10-18,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
340360,KR7340360007,KOSDAQ,True,False,INTERNAL_GAP,1227,1226,2021-08-13,2026-08-21,2021-08-13,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
340930,KR7340930007,KOSDAQ,True,False,TRAILING_GAP,1345,1248,2021-02-25,2026-08-21,2021-02-25,2026-03-31,0,0,97,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
347700,KR7347700007,KOSDAQ,True,False,INTERNAL_GAP,1328,1327,2021-03-23,2026-08-21,2021-03-23,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
348370,KR7348370008,KOSDAQ,True,False,INTERNAL_GAP,1177,1176,2021-11-01,2026-08-21,2021-11-01,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
353810,KR7353810005,KOSDAQ,True,False,INTERNAL_GAP,1524,1512,2020-06-05,2026-08-21,2020-06-05,2026-08-21,0,12,0,False,False,0,12,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (12) with 12 dates unexplained by suspension authority
355150,KR7355150004,KOSDAQ,True,False,INTERNAL_GAP,825,803,2023-04-03,2026-08-21,2023-04-03,2026-08-21,0,22,0,False,False,0,22,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (22) with 22 dates unexplained by suspension authority
355390,KR7355390006,KOSDAQ,True,False,INTERNAL_GAP,722,708,2023-08-31,2026-08-21,2023-08-31,2026-08-21,0,14,0,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
356890,KR7356890004,KOSDAQ,True,False,INTERNAL_GAP,1336,1320,2021-03-11,2026-08-21,2021-03-11,2026-08-21,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
361390,KR7361390008,KOSDAQ,True,False,INTERNAL_GAP,1327,1326,2021-03-24,2026-08-21,2021-03-24,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
363260,KR7363260001,KOSDAQ,True,False,MIXED_GAP,1029,1013,2022-06-08,2026-08-21,2022-06-08,2026-08-20,0,15,1,False,False,0,15,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (15) with 15 dates unexplained by suspension authority
363280,KR7363280009,KOSPI,True,False,INTERNAL_GAP,1448,1447,2020-09-22,2026-08-21,2020-09-22,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
365590,KR7365590009,KOSDAQ,True,False,TRAILING_GAP,1046,1044,2022-05-12,2026-08-21,2022-05-12,2026-08-19,0,0,2,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
366030,KR7366030005,KOSDAQ,True,False,INTERNAL_GAP,1081,1080,2022-03-23,2026-08-21,2022-03-23,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
376190,KR7376190005,KOSDAQ,False,True,TRAILING_GAP,906,890,2021-06-11,2025-02-20,2021-06-11,2025-01-23,0,0,16,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
376930,KR7376930004,KOSDAQ,True,False,TRAILING_GAP,1094,1092,2022-03-03,2026-08-21,2022-03-03,2026-08-19,0,0,2,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
377300,KR7377300009,KOSPI,True,False,INTERNAL_GAP,1175,1173,2021-11-03,2026-08-21,2021-11-03,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
377460,KR7377460001,KOSDAQ,True,False,MIXED_GAP,1018,342,2022-06-23,2026-08-21,2022-06-23,2025-03-06,0,319,357,False,False,0,319,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (319) with 319 dates unexplained by suspension authority
380440,KR7380440008,KOSPI,False,True,INTERNAL_GAP,645,625,2021-05-21,2023-12-28,2021-05-21,2023-12-28,0,20,0,False,False,0,20,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (20) with 20 dates unexplained by suspension authority
380540,KR7380540005,KOSDAQ,True,False,TRAILING_GAP,888,826,2022-12-29,2026-08-21,2022-12-29,2026-05-21,0,0,62,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
382480,KR7382480002,KOSDAQ,True,False,INTERNAL_GAP,1184,1181,2021-10-21,2026-08-21,2021-10-21,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
383220,KR7383220001,KOSPI,True,False,INTERNAL_GAP,1287,1284,2021-05-21,2026-08-21,2021-05-21,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
388790,KR7388790008,KOSDAQ,True,False,INTERNAL_GAP,858,857,2023-02-14,2026-08-21,2023-02-14,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
389470,KR7389470006,KOSDAQ,True,False,INTERNAL_GAP,915,913,2022-11-22,2026-08-21,2022-11-22,2026-08-21,0,2,0,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
393970,KR7393970009,KOSDAQ,True,False,TRAILING_GAP,358,244,2025-03-06,2026-08-21,2025-03-06,2026-03-06,0,0,114,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
402030,KR7402030001,KOSDAQ,True,False,INTERNAL_GAP,1008,1007,2022-07-07,2026-08-21,2022-07-07,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
405000,KR7405000001,KOSDAQ,True,False,INTERNAL_GAP,937,920,2022-10-21,2026-08-21,2022-10-21,2026-08-21,0,17,0,False,False,0,17,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (17) with 17 dates unexplained by suspension authority
412540,KR7412540007,KOSDAQ,True,False,TRAILING_GAP,561,225,2024-04-30,2026-08-21,2024-04-30,2025-04-04,0,0,336,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
418250,KR7418250007,KOSDAQ,True,False,MIXED_GAP,727,156,2023-08-24,2026-08-21,2023-08-24,2025-03-06,0,214,357,False,False,0,214,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (214) with 214 dates unexplained by suspension authority
