ticker,name,market,official_stage,candidate_state,pattern_a_score,market_cap_eok,avg_trading_value_20d_eok,investability_status,investability_reason,requested_as_of,effective_as_of,cache_present,cache_last_date,row_status
025870,신라에스지,KOSDAQ,weak,blocked,0.0,111.2,2.62,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (111.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
025880,케이씨피드,KOSDAQ,base,watch,60.511464639938715,435.45,1.1,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (435.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
025900,동화기업,KOSDAQ,weak,blocked,0.0,3872.69,16.93,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
025950,동신건설,KOSDAQ,weak,blocked,0.0,961.8,13.54,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (961.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
025980,아난티,KOSDAQ,weak,blocked,23.146202879684058,3843.39,20.8,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
026040,제이에스티나,KOSDAQ,weak,blocked,16.0222315881903,306.97,0.91,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (307.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
026150,특수건설,KOSDAQ,weak,blocked,0.0,688.69,1.37,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (688.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
026910,광진실업,KOSDAQ,transition,candidate,62.58989383388831,359.55,4.1,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (359.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
027040,서울전자통신,KOSDAQ,weak,blocked,20.446651803196403,287.4,4.09,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (287.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
027050,코리아나,KOSDAQ,weak,blocked,0.0,603.6,3.89,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (603.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
027360,아주IB투자,KOSDAQ,weak,blocked,0.0,4966.96,104.36,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
027580,상보,KOSDAQ,weak,blocked,0.0,199.44,3.49,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (199.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
027710,팜스토리,KOSDAQ,weak,blocked,0.0,1195.5,9.9,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
027830,대성창투,KOSDAQ,weak,blocked,0.0,545.4,1.79,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (545.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
028080,휴맥스홀딩스,KOSDAQ,weak,blocked,0.0,118.42,0.21,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (118.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
028300,HLB,KOSDAQ,,insufficient_data,,57475.03,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
029480,광무,KOSDAQ,weak,blocked,0.0,929.83,1.96,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (929.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
030350,드래곤플라이,KOSDAQ,,insufficient_data,,151.71,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
030520,한컴,KOSDAQ,base,watch,41.408728726777376,4495.01,18.81,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
030530,원익홀딩스,KOSDAQ,progressed,late,0.0,16219.98,209.16,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
030960,양지사,KOSDAQ,weak,blocked,0.0,740.67,4.18,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (740.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
031310,아이즈비전,KOSDAQ,weak,blocked,0.0,302.52,0.91,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (302.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
031330,에스에이엠티,KOSDAQ,progressed,late,0.0,9899.51,97.55,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
031510,오스템,KOSDAQ,transition,candidate,33.37012536074708,327.88,0.96,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (327.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
031860,디에이치엑스컴퍼니,KOSDAQ,weak,blocked,0.0,187.15,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-13,True,2026-08-13,OK
031980,피에스케이홀딩스,KOSDAQ,progressed,late,0.0,23977.38,223.42,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
032080,아즈텍WB,KOSDAQ,weak,blocked,36.0513360072073,228.02,0.24,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (228.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
032190,다우데이타,KOSDAQ,progressed,late,24.922768670809752,7851.5,16.86,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
032280,삼일,KOSDAQ,weak,blocked,19.164819426097377,221.32,0.53,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (221.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
032300,한국파마,KOSDAQ,weak,blocked,0.0,887.81,0.98,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (887.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
032500,케이엠더블유,KOSDAQ,progressed,late,0.0,7273.85,32.96,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
032540,TJ미디어,KOSDAQ,weak,blocked,44.260493997393354,655.13,0.14,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (655.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
032580,피델릭스,KOSDAQ,progressed,late,0.0,1341.85,57.52,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
032620,GC메디아이,KOSDAQ,weak,blocked,0.9814347523341794,1592.01,2.5,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.50억),2026-08-14,2026-08-14,True,2026-08-14,OK
032680,소프트센,KOSDAQ,weak,blocked,0.0,192.29,2.94,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (192.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
032750,삼진,KOSDAQ,,insufficient_data,,270.48,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
032790,엠젠솔루션,KOSDAQ,weak,blocked,0.0,241.39,1.9,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (241.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
032800,판타지오,KOSDAQ,weak,blocked,0.0,196.52,0.77,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (196.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
032820,우리기술,KOSDAQ,progressed,late,0.0,20647.76,307.53,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
032850,비트컴퓨터,KOSDAQ,weak,blocked,16.958297011796848,691.53,1.74,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (691.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
032860,더라미,KOSDAQ,,insufficient_data,,278.73,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-06,True,2026-08-06,UNAVAILABLE
032940,원익,KOSDAQ,weak,blocked,0.0,1137.08,8.16,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
032960,동일기연,KOSDAQ,weak,blocked,54.54457812738256,394.08,0.19,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (394.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
033050,제이엠아이,KOSDAQ,base,watch,54.87390889137328,260.76,1.02,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (260.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
033100,제룡전기,KOSDAQ,weak,blocked,0.0,7822.39,73.2,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
033130,디지틀조선,KOSDAQ,progressed,late,64.88492133794895,721.15,1.07,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (721.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
033160,엠케이전자,KOSDAQ,progressed,late,0.0,3822.73,181.25,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
033170,시그네틱스,KOSDAQ,weak,blocked,0.0,291.48,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-04,True,2026-08-04,OK
033200,모아텍,KOSDAQ,weak,blocked,21.14199366539952,231.03,0.22,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (231.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
033230,인성정보,KOSDAQ,weak,blocked,0.0,535.46,1.99,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (535.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
033290,로젠,KOSDAQ,weak,blocked,0.0,894.57,0.51,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (894.6억),2026-08-14,2026-08-14,True,2026-08-14,PARTIAL
033310,엠투엔,KOSDAQ,weak,blocked,0.0,545.62,0.54,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (545.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
033320,제이씨현시스템,KOSDAQ,weak,blocked,41.50130586038034,605.93,7.7,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (605.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
033340,좋은사람들,KOSDAQ,,insufficient_data,,319.94,9.49,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (319.9억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
033500,동성화인텍,KOSDAQ,progressed,late,55.35763276450227,5203.18,16.75,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
033540,파라텍,KOSDAQ,weak,blocked,0.0,374.61,0.77,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (374.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
033560,블루콤,KOSDAQ,early_trend,candidate,97.99849587607686,783.18,4.17,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (783.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
033640,네패스,KOSDAQ,progressed,late,0.0,4189.86,25.63,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
033790,피노,KOSDAQ,base,watch,8.820447667131063,5357.6,36.06,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,PARTIAL
033830,티비씨,KOSDAQ,weak,blocked,0.0,314.99,0.25,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (315.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
034810,해성산업,KOSDAQ,base,watch,47.04360067951725,2040.08,2.99,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.99억),2026-08-14,2026-08-14,True,2026-08-14,OK
034940,조아제약,KOSDAQ,weak,blocked,0.0,170.39,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-04,True,2026-08-04,OK
034950,한국기업평가,KOSDAQ,transition,candidate,79.059251384649,4672.19,1.63,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.63억),2026-08-14,2026-08-14,True,2026-08-14,OK
035080,그래디언트,KOSDAQ,weak,blocked,7.004022370620121,1369.47,4.6,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
035200,프럼파스트,KOSDAQ,weak,blocked,49.00824171096612,260.93,0.68,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (260.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
035290,골드앤에스,KOSDAQ,weak,blocked,0.0,115.14,2.76,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (115.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
035460,기산텔레콤,KOSDAQ,weak,blocked,33.43416623696806,381.96,2.64,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (382.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
035600,KG이니시스,KOSDAQ,base,watch,52.42591843497432,2799.53,6.73,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
035610,솔본,KOSDAQ,transition,candidate,58.41288782816228,1378.24,3.48,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
035620,바른손이앤에이,KOSDAQ,weak,blocked,0.0,131.94,2.63,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (131.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
035760,CJ ENM,KOSDAQ,weak,blocked,0.0,7543.63,25.93,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
035810,이지홀딩스,KOSDAQ,progressed,late,0.0,2929.03,8.94,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
035890,서희건설,KOSDAQ,weak,blocked,41.680000888258995,4348.98,5.91,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
035900,JYP Ent.,KOSDAQ,weak,blocked,37.91644809860076,14586.09,132.98,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036000,예림당,KOSDAQ,transition,candidate,78.30929172318774,650.72,1.04,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (650.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
036010,아비코전자,KOSDAQ,weak,blocked,5.359172171455562,1011.59,9.43,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036030,케이티알파,KOSDAQ,base,watch,56.59237264792612,2340.66,1.92,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.92억),2026-08-14,2026-08-14,True,2026-08-14,OK
036090,위지트,KOSDAQ,weak,blocked,13.526971178188951,557.41,2.76,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (557.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
036120,서울평가정보,KOSDAQ,weak,blocked,0.8512693256775794,578.49,5.19,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (578.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
036170,에이치엠넥스,KOSDAQ,weak,blocked,0.0,1727.44,9.23,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036190,금화피에스시,KOSDAQ,transition,candidate,79.02322876809335,2055.0,1.63,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.63억),2026-08-14,2026-08-14,True,2026-08-14,OK
036200,유니셈,KOSDAQ,base,watch,34.95209862285094,2686.19,13.59,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036220,오상헬스케어,KOSDAQ,,insufficient_data,,1005.95,0.9,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (0.90억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
036480,대성미생물,KOSDAQ,weak,blocked,0.0,235.98,0.53,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (236.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
036540,SFA반도체,KOSDAQ,progressed,late,0.0,9933.4,123.61,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036560,KZ정밀,KOSDAQ,weak,blocked,50.017790751894424,1960.88,1.37,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.37억),2026-08-14,2026-08-14,True,2026-08-14,OK
036620,감성코퍼레이션,KOSDAQ,progressed,late,56.346973858836435,3900.05,16.99,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036630,세종텔레콤,KOSDAQ,progressed,late,0.0,1002.4,0.98,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (0.98억),2026-08-14,2026-08-14,True,2026-08-14,OK
036640,HRS,KOSDAQ,base,watch,41.24199520109333,804.66,2.36,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (804.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
036670,삼양케이씨아이,KOSDAQ,weak,blocked,18.80865599034715,555.23,0.48,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (555.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
036690,코맥스,KOSDAQ,,insufficient_data,,1256.92,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-03-06,True,2025-03-06,UNAVAILABLE
036710,심텍홀딩스,KOSDAQ,progressed,late,0.0,2202.92,16.83,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036800,나이스정보통신,KOSDAQ,progressed,late,86.11740338028244,2561.65,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-07-28,True,2026-07-28,OK
036810,에프에스티,KOSDAQ,weak,blocked,0.0,5942.87,31.94,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036830,솔브레인홀딩스,KOSDAQ,weak,blocked,0.0,8191.34,19.08,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036890,진성티이씨,KOSDAQ,progressed,late,43.111199073693555,3192.53,8.78,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
036930,주성엔지니어링,KOSDAQ,progressed,late,0.0,82643.43,2426.84,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
037030,파워넷,KOSDAQ,weak,blocked,0.0,1000.11,13.65,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
037070,파세코,KOSDAQ,weak,blocked,0.0,1138.0,144.31,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
037230,한국팩키지,KOSDAQ,weak,blocked,29.138468010713947,421.67,3.82,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (421.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
037330,인지디스플레,KOSDAQ,weak,blocked,0.0,333.09,0.68,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (333.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
037350,성도이엔지,KOSDAQ,progressed,late,0.0,1283.72,12.5,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
037370,EG,KOSDAQ,weak,blocked,0.0,334.65,0.89,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (334.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
037400,우리엔터프라이즈,KOSDAQ,weak,blocked,0.0,165.73,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-13,True,2026-08-13,OK
037440,희림,KOSDAQ,weak,blocked,7.645183159555816,585.44,13.85,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (585.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
037460,삼지전자,KOSDAQ,progressed,late,0.0,5915.46,30.61,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
037760,쎄니트,KOSDAQ,progressed,late,71.73422195301308,800.15,0.5,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (800.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
037950,엘컴텍,KOSDAQ,weak,blocked,0.0,516.82,2.03,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (516.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
038010,제일테크노스,KOSDAQ,weak,blocked,19.660863390552535,500.4,0.92,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (500.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
038060,루멘스,KOSDAQ,weak,blocked,19.187672749087497,425.71,7.46,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (425.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
038070,서린바이오,KOSDAQ,weak,blocked,0.0,424.11,0.8,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (424.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
038110,에코플라스틱,KOSDAQ,weak,blocked,0.0,835.74,9.68,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (835.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
038290,마크로젠,KOSDAQ,weak,blocked,0.0,1393.12,2.81,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.81억),2026-08-14,2026-08-14,True,2026-08-14,OK
038390,레드캡투어,KOSDAQ,transition,candidate,78.95524892026201,1652.02,1.53,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.53억),2026-08-14,2026-08-14,True,2026-08-14,OK
038460,바이오스마트,KOSDAQ,weak,blocked,0.0,727.91,3.22,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (727.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
038500,삼표시멘트,KOSDAQ,progressed,late,0.0,9000.22,48.3,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
038530,케이바이오랩스,KOSDAQ,weak,blocked,21.518840177290944,280.13,1.27,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (280.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
038540,상상인,KOSDAQ,weak,blocked,0.0,1178.49,4.86,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
038620,위즈코프,KOSDAQ,weak,blocked,0.0,270.81,0.48,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (270.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
038680,에스넷,KOSDAQ,weak,blocked,21.32746499152752,760.66,9.94,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (760.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
038870,에코심플렉스,KOSDAQ,weak,blocked,0.0,258.16,0.66,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (258.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
038880,아이에이,KOSDAQ,weak,blocked,0.0,321.99,1.66,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (322.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
038950,파인디지털,KOSDAQ,weak,blocked,9.286089657398657,311.43,0.23,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (311.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
039010,현대에이치티,KOSDAQ,weak,blocked,69.0381231889471,644.29,6.11,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (644.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
039020,이건홀딩스,KOSDAQ,weak,blocked,67.59915220757006,607.53,1.33,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (607.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
039030,이오테크닉스,KOSDAQ,progressed,late,0.0,49770.98,405.18,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
039200,오스코텍,KOSDAQ,base,watch,20.092386998045285,14308.56,61.47,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
039240,경남스틸,KOSDAQ,weak,blocked,9.691619222546866,523.94,1.43,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (523.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
039290,인포뱅크,KOSDAQ,weak,blocked,0.0,337.33,0.33,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (337.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
039310,세중,KOSDAQ,weak,blocked,0.0,308.61,3.15,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (308.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
039340,한국경제TV,KOSDAQ,weak,blocked,44.34331028166043,1075.8,0.71,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (0.71억),2026-08-14,2026-08-14,True,2026-08-14,OK
039420,케이엘넷,KOSDAQ,transition,candidate,66.91923890063421,657.43,1.18,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (657.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
039440,에스티아이,KOSDAQ,base,watch,13.019506453217051,3675.17,25.23,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
039560,다산네트웍스,KOSDAQ,weak,blocked,36.65676586956104,1087.22,3.31,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
039610,화성밸브,KOSDAQ,weak,blocked,21.73082222515771,576.74,1.88,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (576.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
039740,한국정보공학,KOSDAQ,progressed,late,56.44101366774858,254.18,0.83,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (254.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
039830,오로라,KOSDAQ,progressed,late,0.0,2480.85,24.31,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
039840,디오,KOSDAQ,weak,blocked,11.202410332529956,1648.81,2.8,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.80억),2026-08-14,2026-08-14,True,2026-08-14,OK
