ticker,isu_cd,entry_signal_date,entry_execution_date,name,market,representative_window,observed_windows,n_windows_observed,same_cutoff_return_spread,trade_id,pair_id,trade_status,exit_type,terminal_return,enrichment_status
069260,KR7069260008,2014-01-03,2014-01-06,69260,KOSPI,P1,P1,1,0.0,069260_01,069260|KR7069260008|KOSPI|2010-01-04|2026-09-01|069260_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.63,READY
078130,KR7078130002,2014-01-03,2014-01-06,78130,KOSDAQ,P1,P1,1,0.0,078130_01,078130|KR7078130002|KOSDAQ|2010-01-04|2026-09-01|078130_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,92.54,READY
088350,KR7088350004,2014-01-03,2014-01-06,88350,KOSPI,P1,P1,1,0.0,088350_01,088350|KR7088350004|KOSPI|2010-03-17|2026-09-01|088350_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.17,READY
092130,KR7092130004,2014-01-03,2014-01-06,92130,KOSDAQ,P1,P1,1,0.0,092130_01,092130|KR7092130004|KOSDAQ|2010-01-04|2026-09-01|092130_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,60.14,READY
100700,KR7100700004,2014-01-03,2014-01-06,100700,KOSDAQ,P1,P1,1,0.0,100700_01,100700|KR7100700004|KOSDAQ|2010-01-04|2026-09-01|100700_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,79.55,READY
105560,KR7105560007,2014-01-03,2014-01-06,105560,KOSPI,P1,P1,1,0.0,105560_01,105560|KR7105560007|KOSPI|2010-01-04|2026-09-01|105560_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.88,READY
114570,KR7114570005,2014-01-03,2014-01-06,114570,KOSDAQ,P1,P1,1,0.0,114570_01,114570|KR7114570005|KOSDAQ|2010-02-04|2022-02-22|114570_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.17,READY
115310,KR7115310005,2014-01-03,2014-01-06,115310,KOSDAQ,P1,P1,1,0.0,115310_01,115310|KR7115310005|KOSDAQ|2010-02-09|2026-09-01|115310_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.55,READY
000520,KR7000520007,2014-01-10,2014-01-13,520,KOSPI,P1,P1,1,0.0,000520_01,000520|KR7000520007|KOSPI|2010-01-04|2026-09-01|000520_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,38.11,READY
006120,KR7006120000,2014-01-10,2014-01-13,6120,KOSPI,P1,P1,1,0.0,006120_01,006120|KR7006120000|KOSPI|2010-01-04|2026-09-01|006120_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.18,READY
006260,KR7006260004,2014-01-10,2014-01-13,6260,KOSPI,P1,P1,1,0.0,006260_01,006260|KR7006260004|KOSPI|2010-01-04|2026-09-01|006260_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.95,READY
006660,KR7006660005,2014-01-10,2014-01-13,6660,KOSPI,P1,P1,1,0.0,006660_01,006660|KR7006660005|KOSPI|2010-01-04|2026-09-01|006660_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,251.17,READY
020000,KR7020000006,2014-01-10,2014-01-13,20000,KOSPI,P1,P1,1,0.0,020000_01,020000|KR7020000006|KOSPI|2010-01-04|2026-09-01|020000_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.15,READY
038390,KR7038390001,2014-01-10,2014-01-13,38390,KOSDAQ,P1,P1,1,0.0,038390_01,038390|KR7038390001|KOSDAQ|2010-01-04|2026-09-01|038390_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,52.17,READY
042660,KR7042660001,2014-01-10,2014-01-13,42660,KOSPI,P1,P1,1,0.0,042660_01,042660|KR7042660001|KOSPI|2010-01-04|2026-09-01|042660_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.62,READY
063160,KR7063160006,2014-01-10,2014-01-13,63160,KOSPI,P1,P1,1,0.0,063160_01,063160|KR7063160006|KOSPI|2010-01-04|2026-09-01|063160_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,75.84,READY
078000,KR7078000007,2014-01-10,2014-01-13,78000,KOSPI,P1,P1,1,0.0,078000_01,078000|KR7078000007|KOSPI|2010-01-04|2026-09-01|078000_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,26.94,READY
086960,KR7086960002,2014-01-10,2014-01-13,86960,KOSDAQ,P1,P1,1,0.0,086960_01,086960|KR7086960002|KOSDAQ|2010-01-04|2026-09-01|086960_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,26.95,READY
002820,KR7002820009,2014-01-17,2014-01-20,2820,KOSPI,P1,P1,1,0.0,002820_01,002820|KR7002820009|KOSPI|2010-01-04|2026-09-01|002820_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,35.56,READY
004370,KR7004370003,2014-01-17,2014-01-20,4370,KOSPI,P1,P1,1,0.0,004370_01,004370|KR7004370003|KOSPI|2010-01-04|2026-09-01|004370_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.19,READY
004380,KR7004380002,2014-01-17,2014-01-20,4380,KOSPI,P1,P1,1,0.0,004380_01,004380|KR7004380002|KOSPI|2010-01-04|2026-09-01|004380_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,160.15,READY
009160,KR7009160003,2014-01-17,2014-01-20,9160,KOSPI,P1,P1,1,0.0,009160_01,009160|KR7009160003|KOSPI|2010-01-04|2026-09-01|009160_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.22,READY
011690,KR7011690005,2014-01-17,2014-01-20,11690,KOSPI,P1,P1,1,0.0,011690_01,011690|KR7011690005|KOSPI|2010-01-04|2026-09-01|011690_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.85,READY
016710,KR7016710006,2014-01-17,2014-01-20,16710,KOSPI,P1,P1,1,0.0,016710_01,016710|KR7016710006|KOSPI|2010-01-04|2026-09-01|016710_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,65.12,READY
033540,KR7033540006,2014-01-17,2014-01-20,33540,KOSDAQ,P1,P1,1,0.0,033540_01,033540|KR7033540006|KOSDAQ|2010-01-04|2026-09-01|033540_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,80.89,READY
036690,KR7036690006,2014-01-17,2014-01-20,36690,KOSDAQ,P1,P1,1,0.0,036690_01,036690|KR7036690006|KOSDAQ|2010-01-04|2026-09-01|036690_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,95.72,READY
045060,KR7045060001,2014-01-17,2014-01-20,45060,KOSDAQ,P1,P1,1,0.0,045060_01,045060|KR7045060001|KOSDAQ|2010-01-04|2026-09-01|045060_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,92.33,READY
063570,KR7063570006,2014-01-17,2014-01-20,63570,KOSDAQ,P1,P1,1,0.0,063570_01,063570|KR7063570006|KOSDAQ|2010-01-04|2026-09-01|063570_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,243.52,READY
081660,KR7081660003,2014-01-17,2014-01-20,81660,KOSPI,P1,P1,1,0.0,081660_01,081660|KR7081660003|KOSPI|2010-09-28|2026-09-01|081660_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,97.03,READY
122900,KR7122900004,2014-01-17,2014-01-20,122900,KOSPI,P1,P1,1,0.0,122900_01,122900|KR7122900004|KOSPI|2010-07-30|2026-09-01|122900_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.9,READY
900120,KYG2114A1094,2014-01-17,2014-01-20,900120,KOSDAQ,P1,P1,1,0.0,900120_01,900120|KYG2114A1094|KOSDAQ|2010-03-31|2026-09-01|900120_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,19.72,READY
002320,KR7002320000,2014-01-24,2014-01-27,2320,KOSPI,P1,P1,1,0.0,002320_01,002320|KR7002320000|KOSPI|2010-01-04|2026-09-01|002320_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,72.76,READY
004200,KR7004200002,2014-01-24,2014-01-27,4200,KOSPI,P1,P1,1,0.0,004200_01,004200|KR7004200002|KOSPI|2010-01-04|2020-07-20|004200_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,43.68,READY
008770,KR7008770000,2014-01-24,2014-01-27,8770,KOSPI,P1,P1,1,0.0,008770_01,008770|KR7008770000|KOSPI|2010-01-04|2026-09-01|008770_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,25.68,READY
011370,KR7011370004,2014-01-24,2014-01-27,11370,KOSDAQ,P1,P1,1,0.0,011370_01,011370|KR7011370004|KOSDAQ|2010-01-04|2026-09-01|011370_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,6.75,READY
029460,KR7029460003,2014-01-24,2014-01-27,29460,KOSPI,P1,P1,1,0.0,029460_01,029460|KR7029460003|KOSPI|2010-01-04|2026-09-01|029460_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,213.97,READY
035250,KR7035250000,2014-01-24,2014-01-27,35250,KOSPI,P1,P1,1,0.0,035250_01,035250|KR7035250000|KOSPI|2010-01-04|2026-09-01|035250_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.54,READY
053270,KR7053270005,2014-01-24,2014-01-27,53270,KOSDAQ,P1,P1,1,0.0,053270_01,053270|KR7053270005|KOSDAQ|2010-01-04|2026-09-01|053270_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.37,READY
073240,KR7073240004,2014-01-24,2014-01-27,73240,KOSPI,P1,P1,1,0.0,073240_01,073240|KR7073240004|KOSPI|2010-01-04|2026-09-01|073240_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.34,READY
090430,KR7090430000,2014-01-24,2014-01-27,90430,KOSPI,P1,P1,1,0.0,090430_01,090430|KR7090430000|KOSPI|2010-01-04|2026-09-01|090430_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,139.32,READY
097870,KR7097870000,2014-01-24,2014-01-27,97870,KOSDAQ,P1,P1,1,0.0,097870_01,097870|KR7097870000|KOSDAQ|2010-01-04|2026-09-01|097870_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,105.59,READY
001540,KR7001540004,2014-02-07,2014-02-10,1540,KOSDAQ,P1,P1,1,0.0,001540_01,001540|KR7001540004|KOSDAQ|2010-01-04|2026-09-01|001540_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,24.26,READY
003480,KR7003480001,2014-02-07,2014-02-10,3480,KOSPI,P1,P1,1,0.0,003480_01,003480|KR7003480001|KOSPI|2010-01-04|2026-09-01|003480_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-7.86,READY
005750,KR7005750005,2014-02-07,2014-02-10,5750,KOSPI,P1,P1,1,0.0,005750_01,005750|KR7005750005|KOSPI|2010-01-04|2026-09-01|005750_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,26.66,READY
005830,KR7005830005,2014-02-07,2014-02-10,5830,KOSPI,P1,P1,1,0.0,005830_01,005830|KR7005830005|KOSPI|2010-01-04|2026-09-01|005830_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.44,READY
010960,KR7010960003,2014-02-07,2014-02-10,10960,KOSPI,P1,P1,1,0.0,010960_01,010960|KR7010960003|KOSPI|2010-01-04|2026-09-01|010960_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,34.21,READY
012630,KR7012630000,2014-02-07,2014-02-10,12630,KOSPI,P1,P1,1,0.0,012630_01,012630|KR7012630000|KOSPI|2010-01-04|2026-09-01|012630_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,86.3,READY
016250,KR7016250003,2014-02-07,2014-02-10,16250,KOSDAQ,P1,P1,1,0.0,016250_01,016250|KR7016250003|KOSDAQ|2010-01-04|2026-09-01|016250_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,72.01,READY
017890,KR7017890005,2014-02-07,2014-02-10,17890,KOSDAQ,P1,P1,1,0.0,017890_01,017890|KR7017890005|KOSDAQ|2010-01-04|2026-09-01|017890_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,160.92,READY
023150,KR7023150006,2014-02-07,2014-02-10,23150,KOSPI,P1,P1,1,0.0,023150_01,023150|KR7023150006|KOSPI|2010-01-04|2026-09-01|023150_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,125.58,READY
025770,KR7025770009,2014-02-07,2014-02-10,25770,KOSDAQ,P1,P1,1,0.0,025770_01,025770|KR7025770009|KOSDAQ|2010-01-04|2026-09-01|025770_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,7.94,READY
034730,KR7034730002,2014-02-07,2014-02-10,34730,KOSPI,P1,P1,1,0.0,034730_01,034730|KR7034730002|KOSPI|2010-01-04|2026-09-01|034730_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,58.36,READY
041510,KR7041510009,2014-02-07,2014-02-10,41510,KOSDAQ,P1,P1,1,0.0,041510_01,041510|KR7041510009|KOSDAQ|2010-01-04|2026-09-01|041510_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-20.21,READY
085660,KR7085660009,2014-02-07,2014-02-10,85660,KOSDAQ,P1,P1,1,0.0,085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.03,READY
105840,KR7105840003,2014-02-07,2014-02-10,105840,KOSPI,P1,P1,1,0.0,105840_01,105840|KR7105840003|KOSPI|2010-07-26|2026-09-01|105840_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.37,READY
134380,KR7134380005,2014-02-07,2014-02-10,134380,KOSPI,P1,P1,1,0.0,134380_01,134380|KR7134380005|KOSPI|2011-02-15|2026-09-01|134380_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,110.48,READY
000500,KR7000500009,2014-02-14,2014-02-17,500,KOSPI,P1,P1,1,0.0,000500_01,000500|KR7000500009|KOSPI|2010-01-04|2026-09-01|000500_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,52.24,READY
001420,KR7001420009,2014-02-14,2014-02-17,1420,KOSPI,P1,P1,1,0.0,001420_01,001420|KR7001420009|KOSPI|2010-01-04|2026-09-01|001420_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.36,READY
003830,KR7003830007,2014-02-14,2014-02-17,3830,KOSPI,P1,P1,1,0.0,003830_01,003830|KR7003830007|KOSPI|2010-01-04|2026-09-01|003830_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,69.47,READY
005680,KR7005680004,2014-02-14,2014-02-17,5680,KOSPI,P1,P1,1,0.0,005680_01,005680|KR7005680004|KOSPI|2010-01-04|2026-09-01|005680_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,34.69,READY
005800,KR7005800008,2014-02-14,2014-02-17,5800,KOSPI,P1,P1,1,0.0,005800_01,005800|KR7005800008|KOSPI|2010-01-04|2026-09-01|005800_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,45.27,READY
010130,KR7010130003,2014-02-14,2014-02-17,10130,KOSPI,P1,P1,1,0.0,010130_01,010130|KR7010130003|KOSPI|2010-01-04|2026-09-01|010130_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,129.59,READY
011040,KR7011040003,2014-02-14,2014-02-17,11040,KOSDAQ,P1,P1,1,0.0,011040_01,011040|KR7011040003|KOSDAQ|2010-01-04|2026-09-01|011040_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,55.25,READY
011390,KR7011390002,2014-02-14,2014-02-17,11390,KOSPI,P1,P1,1,0.0,011390_01,011390|KR7011390002|KOSPI|2010-01-04|2026-09-01|011390_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,55.65,READY
012330,KR7012330007,2014-02-14,2014-02-17,12330,KOSPI,P1,P1,1,0.0,012330_01,012330|KR7012330007|KOSPI|2010-01-04|2026-09-01|012330_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.3,READY
028300,KR7028300002,2014-02-14,2014-02-17,28300,KOSDAQ,P1,P1,1,0.0,028300_01,028300|KR7028300002|KOSDAQ|2010-01-04|2026-09-01|028300_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,87.11,READY
031310,KR7031310006,2014-02-14,2014-02-17,31310,KOSDAQ,P1,P1,1,0.0,031310_01,031310|KR7031310006|KOSDAQ|2010-01-04|2026-09-01|031310_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,55.77,READY
032560,KR7032560005,2014-02-14,2014-02-17,32560,KOSPI,P1,P1,1,0.0,032560_01,032560|KR7032560005|KOSPI|2010-01-04|2026-09-01|032560_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,29.56,READY
032620,KR7032620007,2014-02-14,2014-02-17,32620,KOSDAQ,P1,P1,1,0.0,032620_01,032620|KR7032620007|KOSDAQ|2010-01-04|2026-09-01|032620_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.92,READY
039860,KR7039860002,2014-02-14,2014-02-17,39860,KOSDAQ,P1,P1,1,0.0,039860_01,039860|KR7039860002|KOSDAQ|2010-01-04|2026-09-01|039860_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,12.95,READY
051600,KR7051600005,2014-02-14,2014-02-17,51600,KOSPI,P1,P1,1,0.0,051600_01,051600|KR7051600005|KOSPI|2010-01-04|2026-09-01|051600_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,55.8,READY
064480,KR7064480007,2014-02-14,2014-02-17,64480,KOSDAQ,P1,P1,1,0.0,064480_01,064480|KR7064480007|KOSDAQ|2010-01-04|2026-09-01|064480_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,36.44,READY
067010,KR7067010009,2014-02-14,2014-02-17,67010,KOSDAQ,P1,P1,1,0.0,067010_01,067010|KR7067010009|KOSDAQ|2010-01-04|2026-09-01|067010_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,69.55,READY
067160,KR7067160002,2014-02-14,2014-02-17,67160,KOSDAQ,P1,P1,1,0.0,067160_01,067160|KR7067160002|KOSDAQ|2010-01-04|2026-09-01|067160_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,95.18,READY
069510,KR7069510006,2014-02-14,2014-02-17,69510,KOSDAQ,P1,P1,1,0.0,069510_01,069510|KR7069510006|KOSDAQ|2010-01-04|2026-09-01|069510_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,75.33,READY
094820,KR7094820008,2014-02-14,2014-02-17,94820,KOSDAQ,P1,P1,1,0.0,094820_01,094820|KR7094820008|KOSDAQ|2010-01-04|2026-09-01|094820_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.42,READY
100250,KR7100250000,2014-02-14,2014-02-17,100250,KOSPI,P1,P1,1,0.0,100250_01,100250|KR7100250000|KOSPI|2010-01-04|2026-09-01|100250_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,34.02,READY
103590,KR7103590006,2014-02-14,2014-02-17,103590,KOSPI,P1,P1,1,0.0,103590_01,103590|KR7103590006|KOSPI|2010-01-04|2026-09-01|103590_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-46.84,READY
104110,KR7104110002,2014-02-14,2014-02-17,104110,KOSPI,P1,P1,1,0.0,104110_01,104110|KR7104110002|KOSPI|2010-01-04|2016-12-29|104110_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-5.3,READY
104200,KR7104200001,2014-02-14,2014-02-17,104200,KOSDAQ,P1,P1,1,0.0,104200_01,104200|KR7104200001|KOSDAQ|2010-01-04|2026-09-01|104200_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.29,READY
001460,KR7001460005,2014-02-21,2014-02-24,1460,KOSPI,P1,P1,1,0.0,001460_01,001460|KR7001460005|KOSPI|2010-01-04|2026-09-01|001460_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,77.11,READY
001530,KR7001530005,2014-02-21,2014-02-24,1530,KOSPI,P1,P1,1,0.0,001530_01,001530|KR7001530005|KOSPI|2010-01-04|2026-09-01|001530_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,13.55,READY
002100,KR7002100006,2014-02-21,2014-02-24,2100,KOSPI,P1,P1,1,0.0,002100_01,002100|KR7002100006|KOSPI|2010-01-04|2026-09-01|002100_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,28.05,READY
003610,KR7003610003,2014-02-21,2014-02-24,3610,KOSPI,P1,P1,1,0.0,003610_01,003610|KR7003610003|KOSPI|2010-01-04|2026-09-01|003610_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,94.25,READY
004560,KR7004560009,2014-02-21,2014-02-24,4560,KOSPI,P1,P1,1,0.0,004560_01,004560|KR7004560009|KOSPI|2010-01-04|2026-09-01|004560_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,52.86,READY
027710,KR7027710003,2014-02-21,2014-02-24,27710,KOSDAQ,P1,P1,1,0.0,027710_02,027710|KR7027710003|KOSDAQ|2010-01-04|2026-09-01|027710_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-5.94,READY
038290,KR7038290003,2014-02-21,2014-02-24,38290,KOSDAQ,P1,P1,1,0.0,038290_01,038290|KR7038290003|KOSDAQ|2010-01-04|2026-09-01|038290_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,41.9,READY
051630,KR7051630002,2014-02-21,2014-02-24,51630,KOSPI,P1,P1,1,0.0,051630_01,051630|KR7051630002|KOSPI|2010-01-04|2026-09-01|051630_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,48.09,READY
053620,KR7053620001,2014-02-21,2014-02-24,53620,KOSDAQ,P1,P1,1,0.0,053620_01,053620|KR7053620001|KOSDAQ|2010-01-04|2026-09-01|053620_01,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-26.23,READY
070590,KR7070590005,2014-02-21,2014-02-24,70590,KOSDAQ,P1,P1,1,0.0,070590_01,070590|KR7070590005|KOSDAQ|2010-01-04|2026-09-01|070590_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-12.05,READY
094800,KR7094800000,2014-02-21,2014-02-24,94800,KOSPI,P1,P1,1,0.0,094800_01,094800|KR7094800000|KOSPI|2010-01-04|2026-09-01|094800_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.39,READY
000180,KR7000180000,2014-02-28,2014-03-03,180,KOSPI,P1,P1,1,0.0,000180_01,000180|KR7000180000|KOSPI|2010-01-04|2026-09-01|000180_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,30.88,READY
001040,KR7001040005,2014-02-28,2014-03-03,1040,KOSPI,P1,P1,1,0.0,001040_01,001040|KR7001040005|KOSPI|2010-01-04|2026-09-01|001040_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,9.74,READY
002140,KR7002140002,2014-02-28,2014-03-03,2140,KOSPI,P1,P1,1,0.0,002140_01,002140|KR7002140002|KOSPI|2010-01-04|2026-09-01|002140_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,101.8,READY
003410,KR7003410008,2014-02-28,2014-03-03,3410,KOSPI,P1,P1,1,0.0,003410_01,003410|KR7003410008|KOSPI|2010-01-04|2024-07-08|003410_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,234.72,READY
005250,KR7005250006,2014-02-28,2014-03-03,5250,KOSPI,P1,P1,1,0.0,005250_01,005250|KR7005250006|KOSPI|2010-01-04|2026-09-01|005250_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,114.77,READY
006040,KR7006040000,2014-02-28,2014-03-03,6040,KOSPI,P1,P1,1,0.0,006040_01,006040|KR7006040000|KOSPI|2010-01-04|2026-09-01|006040_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.09,READY
009970,KR7009970005,2014-02-28,2014-03-03,9970,KOSPI,P1,P1,1,0.0,009970_01,009970|KR7009970005|KOSPI|2010-01-04|2026-09-01|009970_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,20.08,READY
024110,KR7024110009,2014-02-28,2014-03-03,24110,KOSPI,P1,P1,1,0.0,024110_01,024110|KR7024110009|KOSPI|2010-01-04|2026-09-01|024110_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-20.0,READY
036810,KR7036810000,2014-02-28,2014-03-03,36810,KOSDAQ,P1,P1,1,0.0,036810_01,036810|KR7036810000|KOSDAQ|2010-01-04|2026-09-01|036810_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.95,READY
058730,KR7058730003,2014-02-28,2014-03-03,58730,KOSPI,P1,P1,1,0.0,058730_01,058730|KR7058730003|KOSPI|2010-01-04|2026-09-01|058730_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,17.07,READY
060150,KR7060150000,2014-02-28,2014-03-03,60150,KOSDAQ,P1,P1,1,0.0,060150_01,060150|KR7060150000|KOSDAQ|2010-01-04|2026-09-01|060150_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,220.87,READY
081000,KR7081000002,2014-02-28,2014-03-03,81000,KOSPI,P1,P1,1,0.0,081000_01,081000|KR7081000002|KOSPI|2010-01-04|2026-09-01|081000_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.88,READY
089890,KR7089890008,2014-02-28,2014-03-03,89890,KOSDAQ,P1,P1,1,0.0,089890_01,089890|KR7089890008|KOSDAQ|2010-01-04|2026-09-01|089890_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.81,READY
093380,KR7093380004,2014-02-28,2014-03-03,93380,KOSDAQ,P1,P1,1,0.0,093380_01,093380|KR7093380004|KOSDAQ|2010-01-04|2026-09-01|093380_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-33.86,READY
096690,KR7096690003,2014-02-28,2014-03-03,96690,KOSDAQ,P1,P1,1,0.0,096690_01,096690|KR7096690003|KOSDAQ|2010-12-01|2026-09-01|096690_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.52,READY
000140,KR7000140004,2014-03-07,2014-03-10,140,KOSPI,P1,P1,1,0.0,000140_01,000140|KR7000140004|KOSPI|2010-01-04|2026-09-01|000140_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.02,READY
001740,KR7001740000,2014-03-07,2014-03-10,1740,KOSPI,P1,P1,1,0.0,001740_01,001740|KR7001740000|KOSPI|2010-01-04|2026-09-01|001740_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-24.91,READY
001940,KR7001940006,2014-03-07,2014-03-10,1940,KOSPI,P1,P1,1,0.0,001940_01,001940|KR7001940006|KOSPI|2010-01-04|2026-09-01|001940_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,146.71,READY
002620,KR7002620003,2014-03-07,2014-03-10,2620,KOSPI,P1,P1,1,0.0,002620_01,002620|KR7002620003|KOSPI|2010-01-04|2026-09-01|002620_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,24.13,READY
002760,KR7002760007,2014-03-07,2014-03-10,2760,KOSPI,P1,P1,1,0.0,002760_01,002760|KR7002760007|KOSPI|2010-01-04|2026-09-01|002760_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,49.57,READY
