ticker,name,signal_reference_date,execution_candidate_date,pattern_a_stage
005180,빙그레,2023-11-10,2023-11-13,TRANSITION
005180,빙그레,2023-11-17,2023-11-20,TRANSITION
005180,빙그레,2023-12-01,2023-12-04,TRANSITION
005180,빙그레,2024-04-19,2024-04-22,TRANSITION
005180,빙그레,2024-04-26,2024-04-29,TRANSITION
005180,빙그레,2026-02-13,2026-02-19,TRANSITION
005180,빙그레,2026-02-20,2026-02-23,TRANSITION
005180,빙그레,2026-02-27,2026-03-03,TRANSITION
005300,롯데칠성,2025-07-11,2025-07-14,TRANSITION
005300,롯데칠성,2025-07-18,2025-07-21,TRANSITION
005300,롯데칠성,2025-07-25,2025-07-28,TRANSITION
005300,롯데칠성,2025-08-01,2025-08-04,TRANSITION
005300,롯데칠성,2025-08-08,2025-08-11,TRANSITION
005380,현대차,2023-04-07,2023-04-10,TRANSITION
005380,현대차,2023-04-14,2023-04-17,TRANSITION
005380,현대차,2023-04-21,2023-04-24,TRANSITION
005380,현대차,2023-04-28,2023-05-02,TRANSITION
005380,현대차,2023-05-12,2023-05-15,TRANSITION
005380,현대차,2023-05-19,2023-05-22,TRANSITION
005380,현대차,2023-05-26,2023-05-30,TRANSITION
005380,현대차,2023-06-02,2023-06-05,TRANSITION
005380,현대차,2023-06-09,2023-06-12,TRANSITION
005380,현대차,2023-06-16,2023-06-19,TRANSITION
005380,현대차,2023-06-23,2023-06-26,TRANSITION
005380,현대차,2023-06-30,2023-07-03,TRANSITION
005380,현대차,2024-02-02,2024-02-05,TRANSITION
005380,현대차,2024-02-16,2024-02-19,TRANSITION
005380,현대차,2024-02-23,2024-02-26,TRANSITION
005380,현대차,2024-04-12,2024-04-15,EARLY_TREND
005380,현대차,2024-04-19,2024-04-22,EARLY_TREND
005380,현대차,2024-04-26,2024-04-29,EARLY_TREND
005380,현대차,2024-05-31,2024-06-03,TRANSITION
005380,현대차,2024-06-07,2024-06-10,TRANSITION
005380,현대차,2024-06-14,2024-06-17,TRANSITION
005380,현대차,2024-06-21,2024-06-24,EARLY_TREND
005380,현대차,2025-10-17,2025-10-20,TRANSITION
005380,현대차,2025-10-24,2025-10-27,TRANSITION
005380,현대차,2025-12-12,2025-12-15,EARLY_TREND
005380,현대차,2026-01-02,2026-01-05,EARLY_TREND
005430,한국공항,2025-07-11,2025-07-14,TRANSITION
005430,한국공항,2025-07-18,2025-07-21,TRANSITION
005430,한국공항,2025-07-25,2025-07-28,TRANSITION
005430,한국공항,2025-08-01,2025-08-04,EARLY_TREND
005430,한국공항,2025-08-08,2025-08-11,EARLY_TREND
005430,한국공항,2025-08-22,2025-08-25,EARLY_TREND
005430,한국공항,2025-08-29,2025-09-01,EARLY_TREND
005430,한국공항,2025-09-05,2025-09-08,EARLY_TREND
005430,한국공항,2025-09-12,2025-09-15,EARLY_TREND
005430,한국공항,2025-09-19,2025-09-22,EARLY_TREND
005430,한국공항,2025-09-26,2025-09-29,EARLY_TREND
005430,한국공항,2025-10-10,2025-10-13,EARLY_TREND
005430,한국공항,2026-05-22,2026-05-26,TRANSITION
005490,POSCO홀딩스,2023-03-03,2023-03-06,EARLY_TREND
005490,POSCO홀딩스,2023-03-10,2023-03-13,EARLY_TREND
005490,POSCO홀딩스,2023-03-17,2023-03-20,EARLY_TREND
005490,POSCO홀딩스,2023-03-24,2023-03-27,EARLY_TREND
005490,POSCO홀딩스,2023-03-31,2023-04-03,EARLY_TREND
005490,POSCO홀딩스,2023-04-07,2023-04-10,EARLY_TREND
005490,POSCO홀딩스,2023-04-14,2023-04-17,EARLY_TREND
005490,POSCO홀딩스,2023-04-21,2023-04-24,EARLY_TREND
005490,POSCO홀딩스,2023-06-09,2023-06-12,EARLY_TREND
005490,POSCO홀딩스,2023-06-16,2023-06-19,EARLY_TREND
005490,POSCO홀딩스,2023-07-07,2023-07-10,TRANSITION
005490,POSCO홀딩스,2026-02-27,2026-03-03,TRANSITION
005490,POSCO홀딩스,2026-04-17,2026-04-20,TRANSITION
005490,POSCO홀딩스,2026-04-24,2026-04-27,TRANSITION
005500,삼진제약,2025-07-11,2025-07-14,TRANSITION
005500,삼진제약,2025-07-18,2025-07-21,TRANSITION
005500,삼진제약,2025-07-25,2025-07-28,TRANSITION
005500,삼진제약,2025-08-01,2025-08-04,TRANSITION
005500,삼진제약,2025-08-08,2025-08-11,TRANSITION
005610,삼립,2025-04-04,2025-04-07,TRANSITION
005610,삼립,2025-04-18,2025-04-21,TRANSITION
005610,삼립,2025-05-02,2025-05-07,TRANSITION
005680,삼영전자,2025-05-02,2025-05-07,TRANSITION
005680,삼영전자,2025-05-09,2025-05-12,TRANSITION
005680,삼영전자,2025-05-16,2025-05-19,TRANSITION
005680,삼영전자,2025-05-23,2025-05-26,TRANSITION
005680,삼영전자,2025-05-30,2025-06-02,TRANSITION
005680,삼영전자,2025-06-13,2025-06-16,EARLY_TREND
005680,삼영전자,2025-06-20,2025-06-23,EARLY_TREND
005680,삼영전자,2025-06-27,2025-06-30,EARLY_TREND
005680,삼영전자,2025-07-04,2025-07-07,EARLY_TREND
005680,삼영전자,2025-07-11,2025-07-14,EARLY_TREND
005680,삼영전자,2025-07-18,2025-07-21,EARLY_TREND
005680,삼영전자,2025-07-25,2025-07-28,TRANSITION
005680,삼영전자,2025-08-08,2025-08-11,TRANSITION
005680,삼영전자,2026-02-06,2026-02-09,TRANSITION
005680,삼영전자,2026-02-13,2026-02-19,EARLY_TREND
005680,삼영전자,2026-02-20,2026-02-23,EARLY_TREND
005690,파미셀,2025-05-23,2025-05-26,TRANSITION
005720,넥센,2024-08-02,2024-08-05,EARLY_TREND
005720,넥센,2024-08-09,2024-08-12,EARLY_TREND
005720,넥센,2024-08-16,2024-08-19,TRANSITION
005720,넥센,2024-08-23,2024-08-26,TRANSITION
005720,넥센,2024-08-30,2024-09-02,TRANSITION
005720,넥센,2024-09-06,2024-09-09,TRANSITION
005720,넥센,2025-05-09,2025-05-12,TRANSITION
005720,넥센,2025-05-16,2025-05-19,EARLY_TREND
005720,넥센,2025-05-23,2025-05-26,EARLY_TREND
005720,넥센,2026-02-13,2026-02-19,EARLY_TREND
005720,넥센,2026-02-27,2026-03-03,EARLY_TREND
005740,크라운해태홀딩스,2025-05-30,2025-06-02,TRANSITION
005740,크라운해태홀딩스,2025-06-27,2025-06-30,TRANSITION
005740,크라운해태홀딩스,2025-07-04,2025-07-07,EARLY_TREND
005750,대림바스,2025-05-30,2025-06-02,TRANSITION
005750,대림바스,2025-06-27,2025-06-30,TRANSITION
005750,대림바스,2026-02-06,2026-02-09,EARLY_TREND
005750,대림바스,2026-02-13,2026-02-19,EARLY_TREND
005750,대림바스,2026-02-20,2026-02-23,EARLY_TREND
005750,대림바스,2026-03-20,2026-03-23,TRANSITION
005750,대림바스,2026-03-27,2026-03-30,EARLY_TREND
005750,대림바스,2026-04-10,2026-04-13,EARLY_TREND
005750,대림바스,2026-04-17,2026-04-20,EARLY_TREND
005800,신영와코루,2025-07-11,2025-07-14,EARLY_TREND
005800,신영와코루,2025-07-18,2025-07-21,EARLY_TREND
005820,원림,2026-05-08,2026-05-11,TRANSITION
005830,DB손해보험,2022-12-23,2022-12-26,EARLY_TREND
005830,DB손해보험,2023-01-06,2023-01-09,EARLY_TREND
005830,DB손해보험,2023-01-13,2023-01-16,EARLY_TREND
005830,DB손해보험,2023-01-20,2023-01-25,EARLY_TREND
005830,DB손해보험,2023-01-27,2023-01-30,EARLY_TREND
005830,DB손해보험,2023-02-03,2023-02-06,EARLY_TREND
005830,DB손해보험,2023-02-10,2023-02-13,EARLY_TREND
005830,DB손해보험,2023-02-17,2023-02-20,EARLY_TREND
005830,DB손해보험,2023-02-24,2023-02-27,EARLY_TREND
005830,DB손해보험,2023-06-09,2023-06-12,TRANSITION
005830,DB손해보험,2023-09-22,2023-09-25,EARLY_TREND
005830,DB손해보험,2024-02-02,2024-02-05,TRANSITION
005830,DB손해보험,2024-02-16,2024-02-19,EARLY_TREND
005830,DB손해보험,2024-02-23,2024-02-26,EARLY_TREND
005830,DB손해보험,2025-06-13,2025-06-16,EARLY_TREND
005830,DB손해보험,2025-06-20,2025-06-23,EARLY_TREND
005830,DB손해보험,2025-06-27,2025-06-30,EARLY_TREND
005850,에스엘,2024-06-07,2024-06-10,TRANSITION
005850,에스엘,2024-06-14,2024-06-17,EARLY_TREND
005850,에스엘,2024-06-21,2024-06-24,EARLY_TREND
005850,에스엘,2025-03-28,2025-03-31,TRANSITION
005850,에스엘,2025-11-28,2025-12-01,TRANSITION
005850,에스엘,2025-12-05,2025-12-08,EARLY_TREND
005850,에스엘,2025-12-12,2025-12-15,EARLY_TREND
005850,에스엘,2026-01-09,2026-01-12,EARLY_TREND
005850,에스엘,2026-01-16,2026-01-19,EARLY_TREND
005930,삼성전자,2023-06-02,2023-06-05,TRANSITION
005930,삼성전자,2023-06-09,2023-06-12,TRANSITION
005930,삼성전자,2023-06-16,2023-06-19,TRANSITION
005930,삼성전자,2023-06-23,2023-06-26,TRANSITION
005930,삼성전자,2023-06-30,2023-07-03,TRANSITION
005930,삼성전자,2023-07-07,2023-07-10,TRANSITION
005930,삼성전자,2023-07-14,2023-07-17,TRANSITION
005930,삼성전자,2024-02-02,2024-02-05,TRANSITION
005930,삼성전자,2024-02-16,2024-02-19,TRANSITION
005930,삼성전자,2024-02-23,2024-02-26,TRANSITION
005930,삼성전자,2024-03-08,2024-03-11,TRANSITION
005930,삼성전자,2024-03-15,2024-03-18,TRANSITION
005930,삼성전자,2024-03-22,2024-03-25,TRANSITION
005930,삼성전자,2024-05-03,2024-05-07,TRANSITION
005930,삼성전자,2024-05-10,2024-05-13,TRANSITION
005930,삼성전자,2024-05-17,2024-05-20,TRANSITION
005930,삼성전자,2024-06-14,2024-06-17,TRANSITION
005930,삼성전자,2024-06-21,2024-06-24,TRANSITION
005930,삼성전자,2025-08-29,2025-09-01,TRANSITION
005930,삼성전자,2025-09-05,2025-09-08,TRANSITION
005930,삼성전자,2025-09-12,2025-09-15,TRANSITION
005930,삼성전자,2025-09-19,2025-09-22,TRANSITION
005930,삼성전자,2025-09-26,2025-09-29,TRANSITION
005940,NH투자증권,2024-02-23,2024-02-26,TRANSITION
005940,NH투자증권,2024-04-26,2024-04-29,TRANSITION
005940,NH투자증권,2024-05-31,2024-06-03,TRANSITION
005940,NH투자증권,2024-06-07,2024-06-10,TRANSITION
005940,NH투자증권,2024-10-04,2024-10-07,TRANSITION
005940,NH투자증권,2024-10-11,2024-10-14,TRANSITION
005960,동부건설,2025-09-12,2025-09-15,TRANSITION
005960,동부건설,2026-02-13,2026-02-19,TRANSITION
005960,동부건설,2026-02-20,2026-02-23,TRANSITION
005960,동부건설,2026-02-27,2026-03-03,EARLY_TREND
006040,동원산업,2025-01-03,2025-01-06,TRANSITION
006040,동원산업,2025-01-10,2025-01-13,TRANSITION
006040,동원산업,2025-01-17,2025-01-20,TRANSITION
006040,동원산업,2025-01-24,2025-01-31,TRANSITION
006040,동원산업,2025-02-14,2025-02-17,TRANSITION
006040,동원산업,2025-04-25,2025-04-28,TRANSITION
006040,동원산업,2025-05-02,2025-05-07,TRANSITION
006040,동원산업,2025-05-09,2025-05-12,TRANSITION
006040,동원산업,2025-05-16,2025-05-19,TRANSITION
006040,동원산업,2025-05-23,2025-05-26,TRANSITION
006040,동원산업,2025-07-04,2025-07-07,EARLY_TREND
006060,화승인더,2025-01-17,2025-01-20,TRANSITION
006060,화승인더,2025-01-24,2025-01-31,TRANSITION
006060,화승인더,2025-04-04,2025-04-07,TRANSITION
006060,화승인더,2025-04-18,2025-04-21,TRANSITION
006090,사조오양,2025-07-04,2025-07-07,TRANSITION
006090,사조오양,2025-07-11,2025-07-14,TRANSITION
006090,사조오양,2025-07-18,2025-07-21,TRANSITION
006090,사조오양,2025-09-05,2025-09-08,TRANSITION
006090,사조오양,2025-09-12,2025-09-15,TRANSITION
006120,SK디스커버리,2025-04-25,2025-04-28,TRANSITION
006120,SK디스커버리,2025-05-02,2025-05-07,EARLY_TREND
006120,SK디스커버리,2025-05-09,2025-05-12,EARLY_TREND
006120,SK디스커버리,2025-05-16,2025-05-19,EARLY_TREND
006120,SK디스커버리,2025-05-23,2025-05-26,EARLY_TREND
006260,LS,2022-06-03,2022-06-07,EARLY_TREND
006260,LS,2022-06-10,2022-06-13,EARLY_TREND
006260,LS,2022-06-17,2022-06-20,EARLY_TREND
006260,LS,2022-07-01,2022-07-04,EARLY_TREND
006260,LS,2022-08-12,2022-08-16,TRANSITION
006260,LS,2022-08-19,2022-08-22,TRANSITION
006260,LS,2022-08-26,2022-08-29,TRANSITION
006260,LS,2023-01-13,2023-01-16,EARLY_TREND
006260,LS,2023-01-27,2023-01-30,TRANSITION
006260,LS,2023-05-12,2023-05-15,EARLY_TREND
006260,LS,2025-05-16,2025-05-19,TRANSITION
006260,LS,2025-05-23,2025-05-26,TRANSITION
006260,LS,2025-05-30,2025-06-02,EARLY_TREND
006280,녹십자,2024-10-18,2024-10-21,TRANSITION
006280,녹십자,2024-10-25,2024-10-28,TRANSITION
006280,녹십자,2025-12-12,2025-12-15,TRANSITION
006280,녹십자,2025-12-19,2025-12-22,TRANSITION
006280,녹십자,2026-01-02,2026-01-05,EARLY_TREND
006280,녹십자,2026-01-09,2026-01-12,EARLY_TREND
006280,녹십자,2026-01-16,2026-01-19,EARLY_TREND
006280,녹십자,2026-01-23,2026-01-26,EARLY_TREND
006280,녹십자,2026-01-30,2026-02-02,EARLY_TREND
006280,녹십자,2026-02-06,2026-02-09,EARLY_TREND
006280,녹십자,2026-02-13,2026-02-19,EARLY_TREND
006280,녹십자,2026-02-20,2026-02-23,EARLY_TREND
006280,녹십자,2026-02-27,2026-03-03,EARLY_TREND
006340,대원전선,2025-10-31,2025-11-03,TRANSITION
006360,GS건설,2026-02-13,2026-02-19,TRANSITION
006360,GS건설,2026-02-20,2026-02-23,TRANSITION
006360,GS건설,2026-02-27,2026-03-03,EARLY_TREND
006360,GS건설,2026-03-13,2026-03-16,EARLY_TREND
006370,대구백화점,2025-02-28,2025-03-04,TRANSITION
006650,대한유화,2025-08-29,2025-09-01,TRANSITION
006650,대한유화,2025-09-05,2025-09-08,TRANSITION
006650,대한유화,2025-09-12,2025-09-15,TRANSITION
006650,대한유화,2025-10-17,2025-10-20,TRANSITION
006650,대한유화,2025-10-24,2025-10-27,TRANSITION
006650,대한유화,2025-10-31,2025-11-03,TRANSITION
006650,대한유화,2025-11-07,2025-11-10,TRANSITION
006650,대한유화,2025-11-14,2025-11-17,TRANSITION
006650,대한유화,2025-12-12,2025-12-15,TRANSITION
006650,대한유화,2025-12-19,2025-12-22,TRANSITION
006650,대한유화,2025-12-26,2025-12-29,TRANSITION
006650,대한유화,2026-01-16,2026-01-19,TRANSITION
006650,대한유화,2026-01-23,2026-01-26,TRANSITION
006800,미래에셋증권,2024-09-13,2024-09-19,EARLY_TREND
006800,미래에셋증권,2024-09-20,2024-09-23,EARLY_TREND
006800,미래에셋증권,2024-09-27,2024-09-30,EARLY_TREND
006800,미래에셋증권,2024-10-04,2024-10-07,EARLY_TREND
006800,미래에셋증권,2024-10-11,2024-10-14,EARLY_TREND
006800,미래에셋증권,2024-10-18,2024-10-21,EARLY_TREND
006800,미래에셋증권,2024-10-25,2024-10-28,EARLY_TREND
006800,미래에셋증권,2024-12-06,2024-12-09,TRANSITION
006800,미래에셋증권,2025-03-14,2025-03-17,TRANSITION
006800,미래에셋증권,2025-03-21,2025-03-24,EARLY_TREND
006800,미래에셋증권,2025-03-28,2025-03-31,EARLY_TREND
006800,미래에셋증권,2025-04-04,2025-04-07,EARLY_TREND
006800,미래에셋증권,2025-04-18,2025-04-21,EARLY_TREND
006800,미래에셋증권,2025-04-25,2025-04-28,EARLY_TREND
006980,우성,2026-02-20,2026-02-23,TRANSITION
006980,우성,2026-04-10,2026-04-13,TRANSITION
006980,우성,2026-04-17,2026-04-20,TRANSITION
006980,우성,2026-04-24,2026-04-27,TRANSITION
007070,GS리테일,2025-11-14,2025-11-17,TRANSITION
007070,GS리테일,2025-11-21,2025-11-24,TRANSITION
007070,GS리테일,2026-01-16,2026-01-19,TRANSITION
007070,GS리테일,2026-01-23,2026-01-26,TRANSITION
007070,GS리테일,2026-08-07,2026-08-10,TRANSITION
007120,미래아이앤지,2026-03-13,2026-03-16,TRANSITION
007160,사조산업,2024-08-09,2024-08-12,TRANSITION
007160,사조산업,2024-08-16,2024-08-19,TRANSITION
007160,사조산업,2024-08-23,2024-08-26,TRANSITION
007160,사조산업,2024-11-01,2024-11-04,EARLY_TREND
007160,사조산업,2025-05-30,2025-06-02,TRANSITION
007210,벽산,2025-05-02,2025-05-07,TRANSITION
007210,벽산,2025-05-09,2025-05-12,TRANSITION
007210,벽산,2025-05-16,2025-05-19,TRANSITION
007280,한국특강,2025-03-07,2025-03-10,TRANSITION
007280,한국특강,2025-03-14,2025-03-17,TRANSITION
007280,한국특강,2025-03-21,2025-03-24,TRANSITION
007280,한국특강,2025-03-28,2025-03-31,TRANSITION
007280,한국특강,2025-04-25,2025-04-28,TRANSITION
007280,한국특강,2025-05-02,2025-05-07,TRANSITION
007280,한국특강,2025-05-09,2025-05-12,TRANSITION
007340,DN오토모티브,2024-08-16,2024-08-19,EARLY_TREND
007340,DN오토모티브,2024-08-23,2024-08-26,EARLY_TREND
007340,DN오토모티브,2024-08-30,2024-09-02,EARLY_TREND
007340,DN오토모티브,2024-09-06,2024-09-09,EARLY_TREND
007340,DN오토모티브,2024-09-13,2024-09-19,EARLY_TREND
007340,DN오토모티브,2024-09-20,2024-09-23,EARLY_TREND
007340,DN오토모티브,2025-01-24,2025-01-31,TRANSITION
007340,DN오토모티브,2025-04-18,2025-04-21,TRANSITION
007340,DN오토모티브,2025-04-25,2025-04-28,TRANSITION
007340,DN오토모티브,2025-06-27,2025-06-30,TRANSITION
007340,DN오토모티브,2025-07-04,2025-07-07,TRANSITION
007660,이수페타시스,2025-06-13,2025-06-16,TRANSITION
007660,이수페타시스,2025-06-20,2025-06-23,EARLY_TREND
007660,이수페타시스,2025-06-27,2025-06-30,EARLY_TREND
007660,이수페타시스,2025-07-04,2025-07-07,EARLY_TREND
007660,이수페타시스,2025-07-11,2025-07-14,EARLY_TREND
007690,국도화학,2025-07-18,2025-07-21,TRANSITION
007690,국도화학,2025-07-25,2025-07-28,TRANSITION
007690,국도화학,2026-04-17,2026-04-20,TRANSITION
007690,국도화학,2026-04-24,2026-04-27,TRANSITION
007810,코리아써키트,2025-10-10,2025-10-13,TRANSITION
007810,코리아써키트,2025-10-24,2025-10-27,TRANSITION
007860,서연,2025-05-30,2025-06-02,TRANSITION
007860,서연,2025-06-13,2025-06-16,TRANSITION
007860,서연,2025-06-20,2025-06-23,TRANSITION
007860,서연,2025-07-04,2025-07-07,TRANSITION
007860,서연,2025-07-11,2025-07-14,TRANSITION
007860,서연,2025-07-18,2025-07-21,TRANSITION
008060,대덕,2024-11-29,2024-12-02,TRANSITION
008060,대덕,2024-12-06,2024-12-09,TRANSITION
008060,대덕,2024-12-13,2024-12-16,TRANSITION
008060,대덕,2024-12-20,2024-12-23,TRANSITION
008060,대덕,2024-12-27,2024-12-30,TRANSITION
008060,대덕,2025-01-03,2025-01-06,TRANSITION
008060,대덕,2025-01-10,2025-01-13,TRANSITION
008060,대덕,2025-01-17,2025-01-20,TRANSITION
008060,대덕,2025-01-24,2025-01-31,TRANSITION
008060,대덕,2025-01-31,2025-02-03,TRANSITION
008060,대덕,2025-02-07,2025-02-10,TRANSITION
008060,대덕,2025-02-14,2025-02-17,TRANSITION
008060,대덕,2025-02-21,2025-02-24,TRANSITION
008060,대덕,2025-02-28,2025-03-04,TRANSITION
008060,대덕,2025-03-07,2025-03-10,TRANSITION
008060,대덕,2025-03-14,2025-03-17,TRANSITION
008060,대덕,2025-03-21,2025-03-24,TRANSITION
008060,대덕,2025-03-28,2025-03-31,TRANSITION
008060,대덕,2025-04-04,2025-04-07,TRANSITION
008060,대덕,2025-04-11,2025-04-14,TRANSITION
008060,대덕,2025-04-18,2025-04-21,TRANSITION
008060,대덕,2025-04-25,2025-04-28,TRANSITION
008060,대덕,2025-08-01,2025-08-04,TRANSITION
008060,대덕,2025-08-08,2025-08-11,TRANSITION
008060,대덕,2025-09-05,2025-09-08,TRANSITION
008060,대덕,2025-09-12,2025-09-15,TRANSITION
008060,대덕,2025-09-19,2025-09-22,TRANSITION
008060,대덕,2025-09-26,2025-09-29,TRANSITION
008730,율촌화학,2025-02-14,2025-02-17,TRANSITION
008730,율촌화학,2025-02-21,2025-02-24,TRANSITION
008770,호텔신라,2026-04-24,2026-04-27,TRANSITION
008930,한미사이언스,2025-06-20,2025-06-23,TRANSITION
008930,한미사이언스,2025-06-27,2025-06-30,TRANSITION
008930,한미사이언스,2025-07-11,2025-07-14,TRANSITION
008930,한미사이언스,2025-07-18,2025-07-21,TRANSITION
008930,한미사이언스,2025-07-25,2025-07-28,TRANSITION
008930,한미사이언스,2026-02-06,2026-02-09,TRANSITION
009070,KCTC,2025-07-04,2025-07-07,TRANSITION
009070,KCTC,2025-07-11,2025-07-14,TRANSITION
009140,경인전자,2026-04-10,2026-04-13,TRANSITION
009140,경인전자,2026-04-17,2026-04-20,TRANSITION
009140,경인전자,2026-04-24,2026-04-27,TRANSITION
009140,경인전자,2026-05-08,2026-05-11,TRANSITION
009150,삼성전기,2025-08-08,2025-08-11,TRANSITION
009150,삼성전기,2025-08-22,2025-08-25,TRANSITION
009150,삼성전기,2025-08-29,2025-09-01,EARLY_TREND
009150,삼성전기,2025-09-05,2025-09-08,EARLY_TREND
009150,삼성전기,2025-09-12,2025-09-15,EARLY_TREND
009150,삼성전기,2025-09-19,2025-09-22,EARLY_TREND
009150,삼성전기,2025-09-26,2025-09-29,EARLY_TREND
009150,삼성전기,2025-10-10,2025-10-13,EARLY_TREND
009150,삼성전기,2025-10-17,2025-10-20,EARLY_TREND
009160,SIMPAC,2025-05-30,2025-06-02,TRANSITION
009160,SIMPAC,2025-06-13,2025-06-16,TRANSITION
009160,SIMPAC,2025-06-20,2025-06-23,TRANSITION
009160,SIMPAC,2025-06-27,2025-06-30,TRANSITION
009160,SIMPAC,2025-07-04,2025-07-07,TRANSITION
009160,SIMPAC,2025-07-11,2025-07-14,TRANSITION
009160,SIMPAC,2025-07-18,2025-07-21,TRANSITION
009160,SIMPAC,2025-07-25,2025-07-28,TRANSITION
009160,SIMPAC,2025-12-19,2025-12-22,TRANSITION
009160,SIMPAC,2025-12-26,2025-12-29,TRANSITION
009160,SIMPAC,2026-02-13,2026-02-19,TRANSITION
009160,SIMPAC,2026-02-20,2026-02-23,TRANSITION
009160,SIMPAC,2026-02-27,2026-03-03,TRANSITION
009160,SIMPAC,2026-04-24,2026-04-27,TRANSITION
009160,SIMPAC,2026-05-08,2026-05-11,EARLY_TREND
009160,SIMPAC,2026-05-15,2026-05-18,EARLY_TREND
009180,한솔로지스틱스,2025-07-04,2025-07-07,TRANSITION
009180,한솔로지스틱스,2025-07-11,2025-07-14,TRANSITION
009180,한솔로지스틱스,2025-07-18,2025-07-21,TRANSITION
009180,한솔로지스틱스,2025-07-25,2025-07-28,TRANSITION
009180,한솔로지스틱스,2025-09-19,2025-09-22,EARLY_TREND
009270,신원,2025-01-03,2025-01-06,TRANSITION
009270,신원,2025-01-10,2025-01-13,TRANSITION
009270,신원,2025-01-17,2025-01-20,TRANSITION
009270,신원,2025-05-30,2025-06-02,EARLY_TREND
009270,신원,2025-08-08,2025-08-11,TRANSITION
009450,경동나비엔,2024-08-16,2024-08-19,EARLY_TREND
009450,경동나비엔,2024-08-23,2024-08-26,EARLY_TREND
