ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v2_giveback,v3_entry_signal_date,v3_entry_execution_date,v3_entry_open,v3_exit_reason,v3_exit_signal_date,v3_exit_execution_date,v3_exit_price,v3_terminal_return,v3_strategy_path_mfe,v3_strategy_path_mae,v3_holding_days,v3_trade_status,v3_fast_state_at_exit,v3_soft_threshold,v3_hard_threshold,v3_exit_mfe_tier,v3_giveback,full_path_raw_mfe,full_path_mfe_cohort,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v3_minus_v2,improved_worsened_same
065680,우주일렉트로,KOSDAQ,KR7065680001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_065680_KR7065680001_KOSDAQ_01,1,2022-01-07,2022-01-07,2022-01-10,33700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-02-11,2022-02-14,27000.0,-19.88,5.79,-19.88,23,REALIZED,True,25.67,2022-01-07,2022-01-10,33700.0,HARD_EXIT,2025-09-11,2025-09-12,37000.0,9.79,36.5,-66.74,901,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,26.71,53.412463,WINNER_CAPABLE_GE_20,True,True,True,29.67,improved
066570,LG전자,KOSPI,KR7066570003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_066570_KR7066570003_KOSPI_01,1,2023-07-14,2023-07-14,2023-07-17,124700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-08-02,2023-08-03,106000.0,-15.0,0.72,-15.4,14,REALIZED,True,15.72,2023-07-14,2023-07-17,124700.0,HARD_EXIT,2026-03-04,2026-03-05,118700.0,-4.81,21.81,-48.6,639,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,26.62,251.242983,WINNER_CAPABLE_GE_20,True,True,True,10.19,improved
066570,LG전자,KOSPI,KR7066570003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_066570_KR7066570003_KOSPI_02,2,2025-11-07,2025-11-07,2025-11-10,89000.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,118.54,392.13,-5.62,192,OPEN_AT_CUTOFF,False,273.59,2025-11-07,2025-11-10,89000.0,SOFT_EXIT,2026-01-28,2026-01-29,100100.0,12.47,25.39,-5.62,56,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,12.92,392.134831,WINNER_CAPABLE_GE_20,True,True,True,-106.07,worsened
067630,HLB생명과학,KOSDAQ,KR7067630004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_067630_KR7067630004_KOSDAQ_01,1,2024-01-26,2024-01-26,2024-01-29,12024.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-05-17,2024-05-20,8000.0,-33.47,102.6,-33.47,74,REALIZED,True,136.07,2024-01-26,2024-01-29,12024.0,HARD_EXIT,2024-02-16,2024-02-19,13749.0,14.35,42.63,-1.79,14,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,28.28,102.603127,WINNER_CAPABLE_GE_20,True,True,True,47.82,improved
068240,다원시스,KOSDAQ,KR7068240001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068240_KR7068240001_KOSDAQ_01,1,2021-10-15,2021-10-15,2021-10-18,24552.0,2010-09-14,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2022-03-31,2022-04-01,29397.0,19.73,47.57,-1.76,112,REALIZED,False,27.84,2021-10-15,2021-10-18,24552.0,HARD_EXIT,2021-11-29,2021-11-30,28908.0,17.74,47.57,-1.76,32,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,29.83,47.568426,WINNER_CAPABLE_GE_20,True,True,True,-1.99,worsened
068270,셀트리온,KOSPI,KR7068270008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068270_KR7068270008_KOSPI_01,1,2023-12-22,2023-12-22,2023-12-26,164237.0,2018-02-09,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-05-12,2025-05-13,139826.0,-14.86,28.67,-15.48,333,REALIZED,True,43.53,2023-12-22,2023-12-26,164237.0,SOFT_EXIT,2024-01-12,2024-01-15,172303.0,4.91,28.67,-0.59,13,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,23.76,45.669977,WINNER_CAPABLE_GE_20,True,True,True,19.77,improved
068270,셀트리온,KOSPI,KR7068270008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068270_KR7068270008_KOSPI_02,2,2025-11-14,2025-11-14,2025-11-17,189775.0,2018-02-09,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-08,2026-06-09,160100.0,-15.64,26.07,-16.48,136,REALIZED,True,41.71,2025-11-14,2025-11-17,189775.0,HARD_EXIT,2026-03-04,2026-03-05,203977.0,7.48,26.07,-10.5,72,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,18.59,26.067185,WINNER_CAPABLE_GE_20,True,True,True,23.12,improved
068400,SK렌터카,KOSPI,KR7068400001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068400_KR7068400001_KOSPI_01,1,2021-07-02,2021-07-02,2021-07-05,13900.0,2012-07-27,2024-01-30,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-23,2021-08-24,11950.0,-14.03,13.67,-16.91,36,REALIZED,True,27.7,2021-07-02,2021-07-05,13900.0,OPEN_AT_CUTOFF,,,,-30.94,13.67,-55.04,622,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,44.61,13.669065,PRE_WINNER_LT_20,True,True,True,-16.91,worsened
069080,웹젠,KOSDAQ,KR7069080000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069080_KR7069080000_KOSDAQ_01,1,2026-01-30,2026-01-30,2026-02-02,16590.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-02-23,2026-02-24,13610.0,-17.96,0.0,-18.02,14,REALIZED,True,17.96,2026-01-30,2026-02-02,16590.0,OPEN_AT_CUTOFF,,,,-34.12,0.0,-42.56,135,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,34.12,0.0,PRE_WINNER_LT_20,True,True,True,-16.16,worsened
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_01,1,2021-08-27,2021-08-27,2021-08-30,26650.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-29,2021-11-30,22400.0,-15.95,12.38,-17.82,62,REALIZED,True,28.33,2021-08-27,2021-08-30,26650.0,OPEN_AT_CUTOFF,,,,-40.98,12.38,-46.34,1217,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,53.36,12.382739,PRE_WINNER_LT_20,True,True,True,-25.03,worsened
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_02,2,2022-05-20,2022-05-20,2022-05-23,25450.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-17,2022-06-20,21700.0,-14.73,1.77,-16.31,19,REALIZED,True,16.5,2022-05-20,2022-05-23,25450.0,OPEN_AT_CUTOFF,,,,-38.19,1.77,-43.81,1039,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,39.96,1.768173,PRE_WINNER_LT_20,True,True,True,-23.46,worsened
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,3,2023-04-21,2023-04-21,2023-04-24,23000.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-05,2024-04-08,19380.0,-15.74,3.7,-16.39,235,REALIZED,True,19.44,2023-04-21,2023-04-24,23000.0,OPEN_AT_CUTOFF,,,,-31.61,3.7,-37.83,810,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,35.31,3.695652,PRE_WINNER_LT_20,True,True,True,-15.87,worsened
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_04,4,2026-02-13,2026-02-13,2026-02-19,19800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-28,2026-05-29,17090.0,-13.69,5.56,-16.41,68,REALIZED,True,19.25,2026-02-13,2026-02-19,19800.0,OPEN_AT_CUTOFF,,,,-20.56,5.56,-27.78,125,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,26.12,5.555556,PRE_WINNER_LT_20,True,True,True,-6.87,worsened
069620,대웅제약,KOSPI,KR7069620003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_01,1,2022-03-18,2022-03-18,2022-03-21,171500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-10-13,2022-10-14,144500.0,-15.74,13.99,-16.33,142,REALIZED,True,29.73,2022-03-18,2022-03-21,171500.0,OPEN_AT_CUTOFF,,,,-30.32,16.27,-48.51,1083,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,46.59,16.268222,PRE_WINNER_LT_20,True,True,True,-14.58,worsened
069620,대웅제약,KOSPI,KR7069620003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_02,2,2024-10-04,2024-10-04,2024-10-07,140300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-12-09,2024-12-10,116600.0,-16.89,17.18,-18.03,46,REALIZED,True,34.07,2024-10-04,2024-10-07,140300.0,SOFT_EXIT,2025-06-27,2025-06-30,144200.0,2.78,22.31,-22.31,177,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,19.53,42.12402,WINNER_CAPABLE_GE_20,True,True,True,19.67,improved
069620,대웅제약,KOSPI,KR7069620003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_03,3,2025-07-11,2025-07-11,2025-07-14,162200.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-08-06,2025-08-07,137100.0,-15.47,7.58,-16.58,19,REALIZED,True,23.05,2025-07-11,2025-07-14,162200.0,SOFT_EXIT,2025-12-26,2025-12-29,172500.0,6.35,22.93,-20.53,114,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,16.58,22.934649,WINNER_CAPABLE_GE_20,True,True,True,21.82,improved
069960,현대백화점,KOSPI,KR7069960003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,87900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-25,2021-11-26,73400.0,-16.5,10.24,-16.84,162,REALIZED,True,26.74,2021-04-02,2021-04-05,87900.0,HARD_EXIT,2026-03-04,2026-03-05,94700.0,7.74,30.83,-52.79,1204,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,23.09,152.559727,WINNER_CAPABLE_GE_20,True,True,True,24.24,improved
069960,현대백화점,KOSPI,KR7069960003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_02,2,2022-06-03,2022-06-03,2022-06-07,80200.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-07-06,2022-07-07,67900.0,-15.34,0.37,-16.46,23,REALIZED,True,15.71,2022-06-03,2022-06-07,80200.0,SOFT_EXIT,2026-01-02,2026-01-05,85900.0,7.11,24.44,-48.25,876,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,17.33,176.80798,WINNER_CAPABLE_GE_20,True,True,True,22.45,improved
069960,현대백화점,KOSPI,KR7069960003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_03,3,2025-02-21,2025-02-21,2025-02-24,57000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-01-31,2026-02-02,95600.0,67.72,75.09,-5.61,231,REALIZED,False,7.37,2025-02-21,2025-02-24,57000.0,SOFT_EXIT,2025-07-25,2025-07-28,73100.0,28.25,46.84,-5.61,105,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.59,289.473684,WINNER_CAPABLE_GE_20,True,True,True,-39.47,worsened
071050,한국금융지주,KOSPI,KR7071050009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_071050_KR7071050009_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,90000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-07-31,2021-08-02,95800.0,6.44,34.44,-1.22,84,REALIZED,False,28.0,2021-04-02,2021-04-05,90000.0,SOFT_EXIT,2021-05-14,2021-05-17,105000.0,16.67,34.44,-1.22,30,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,17.77,233.888889,WINNER_CAPABLE_GE_20,True,True,True,10.23,improved
071050,한국금융지주,KOSPI,KR7071050009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_071050_KR7071050009_KOSPI_02,2,2024-02-02,2024-02-02,2024-02-05,66700.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-06-30,2025-07-01,141800.0,112.59,122.79,-9.75,339,REALIZED,False,10.2,2024-02-02,2024-02-05,66700.0,SOFT_EXIT,2024-12-20,2024-12-23,72300.0,8.4,21.29,-9.75,216,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.89,350.524738,WINNER_CAPABLE_GE_20,True,True,True,-104.19,worsened
071320,지역난방공사,KOSPI,KR7071320006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_071320_KR7071320006_KOSPI_01,1,2024-02-02,2024-02-02,2024-02-05,34500.0,2010-01-29,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-08-31,2024-09-02,48600.0,40.87,56.23,-5.65,142,REALIZED,False,15.36,2024-02-02,2024-02-05,34500.0,HARD_EXIT,2024-02-26,2024-02-27,41600.0,20.58,48.7,-5.65,15,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,28.12,238.26087,WINNER_CAPABLE_GE_20,True,True,True,-20.29,worsened
072710,농심홀딩스,KOSPI,KR7072710007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_072710_KR7072710007_KOSPI_01,1,2021-05-14,2021-05-14,2021-05-17,87700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-19,2021-08-20,74300.0,-15.28,0.0,-15.28,68,REALIZED,True,15.28,2021-05-14,2021-05-17,87700.0,HARD_EXIT,2025-09-24,2025-09-25,105100.0,19.84,63.63,-33.52,1072,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,43.79,63.625998,WINNER_CAPABLE_GE_20,True,True,True,35.12,improved
072710,농심홀딩스,KOSPI,KR7072710007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_072710_KR7072710007_KOSPI_02,2,2024-06-21,2024-06-21,2024-06-24,77900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-08-05,2024-08-06,66400.0,-14.76,0.26,-16.69,32,REALIZED,True,15.02,2024-06-21,2024-06-24,77900.0,HARD_EXIT,2025-09-24,2025-09-25,105100.0,34.92,84.21,-21.05,308,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,49.29,84.210526,WINNER_CAPABLE_GE_20,True,True,True,49.68,improved
072710,농심홀딩스,KOSPI,KR7072710007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_072710_KR7072710007_KOSPI_03,3,2025-05-30,2025-05-30,2025-06-02,78000.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,20.13,83.97,-5.64,299,OPEN_AT_CUTOFF,False,63.84,2025-05-30,2025-06-02,78000.0,HARD_EXIT,2025-09-24,2025-09-25,105100.0,34.74,83.97,-5.64,81,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,49.23,83.974359,WINNER_CAPABLE_GE_20,True,True,True,14.61,improved
073240,금호타이어,KOSPI,KR7073240004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_073240_KR7073240004_KOSPI_01,1,2021-05-14,2021-05-14,2021-05-17,5570.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-05-21,2021-05-24,4555.0,-18.22,0.54,-19.03,5,REALIZED,True,18.76,2021-05-14,2021-05-17,5570.0,SOFT_EXIT,2021-07-16,2021-07-19,6620.0,18.85,49.55,-20.02,45,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,30.7,58.886894,WINNER_CAPABLE_GE_20,True,True,True,37.07,improved
073240,금호타이어,KOSPI,KR7073240004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_073240_KR7073240004_KOSPI_02,2,2021-06-04,2021-06-04,2021-06-07,5840.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-10-31,2021-11-01,5370.0,-8.05,42.64,-11.99,100,REALIZED,False,50.69,2021-06-04,2021-06-07,5840.0,SOFT_EXIT,2021-07-16,2021-07-19,6620.0,13.36,42.64,-2.4,31,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,29.28,51.541096,WINNER_CAPABLE_GE_20,True,True,True,21.41,improved
073240,금호타이어,KOSPI,KR7073240004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_073240_KR7073240004_KOSPI_03,3,2025-11-28,2025-11-28,2025-12-01,5900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-13,2026-05-14,4955.0,-16.02,29.66,-16.95,110,REALIZED,True,45.68,2025-11-28,2025-12-01,5900.0,HARD_EXIT,2026-03-04,2026-03-05,6090.0,3.22,29.66,-7.63,62,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,26.44,50.0,WINNER_CAPABLE_GE_20,True,True,True,19.24,improved
074600,원익QnC,KOSDAQ,KR7074600008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_074600_KR7074600008_KOSDAQ_01,1,2023-06-23,2023-06-23,2023-06-26,29350.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-10-20,2023-10-23,24200.0,-17.55,7.84,-18.23,80,REALIZED,True,25.39,2023-06-23,2023-06-26,29350.0,SOFT_EXIT,2024-04-19,2024-04-22,30800.0,4.94,20.61,-20.27,203,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.67,54.684838,WINNER_CAPABLE_GE_20,True,True,True,22.49,improved
074600,원익QnC,KOSDAQ,KR7074600008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_074600_KR7074600008_KOSDAQ_02,2,2024-01-12,2024-01-12,2024-01-15,31700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-02-27,2024-02-28,26350.0,-16.88,1.89,-17.67,31,REALIZED,True,18.77,2024-01-12,2024-01-15,31700.0,SOFT_EXIT,2024-07-05,2024-07-08,37150.0,17.19,29.34,-17.67,118,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.15,43.217666,WINNER_CAPABLE_GE_20,True,True,True,34.07,improved
074600,원익QnC,KOSDAQ,KR7074600008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_074600_KR7074600008_KOSDAQ_03,3,2024-03-22,2024-03-22,2024-03-25,31800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-08-05,2024-08-06,26200.0,-17.61,28.93,-23.74,92,REALIZED,True,46.54,2024-03-22,2024-03-25,31800.0,SOFT_EXIT,2024-07-05,2024-07-08,37150.0,16.82,28.93,-5.35,71,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.11,42.767296,WINNER_CAPABLE_GE_20,True,True,True,34.43,improved
074600,원익QnC,KOSDAQ,KR7074600008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_074600_KR7074600008_KOSDAQ_04,4,2025-10-10,2025-10-10,2025-10-13,25600.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-11-14,2025-11-17,21400.0,-16.41,7.03,-17.97,26,REALIZED,True,23.44,2025-10-10,2025-10-13,25600.0,SOFT_EXIT,2026-03-27,2026-03-30,30100.0,17.58,44.53,-27.54,114,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,26.95,77.34375,WINNER_CAPABLE_GE_20,True,True,True,33.99,improved
074600,원익QnC,KOSDAQ,KR7074600008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_074600_KR7074600008_KOSDAQ_05,5,2026-02-06,2026-02-06,2026-02-09,30600.0,2010-01-04,2026-08-21,EXIT3_PROGRESSED_TO_BASE,EXIT3,2026-07-31,2026-08-03,24300.0,-20.59,48.37,-34.64,117,REALIZED,False,68.96,2026-02-06,2026-02-09,30600.0,SOFT_EXIT,2026-03-27,2026-03-30,30100.0,-1.63,20.92,-14.05,32,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,22.55,48.366013,WINNER_CAPABLE_GE_20,True,True,True,18.96,improved
074610,이엔플러스,KOSPI,KR7074610007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_074610_KR7074610007_KOSPI_01,1,2022-11-11,2022-11-11,2022-11-14,52600.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-02-09,2023-02-10,43000.0,-18.25,46.01,-19.77,62,REALIZED,True,64.26,2022-11-11,2022-11-14,52600.0,HARD_EXIT,2022-11-16,2022-11-17,54900.0,4.37,37.83,-0.76,4,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,33.46,209.885932,WINNER_CAPABLE_GE_20,True,True,True,22.62,improved
075580,세진중공업,KOSPI,KR7075580001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_075580_KR7075580001_KOSPI_01,1,2022-08-19,2022-08-19,2022-08-22,7800.0,2015-11-30,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-26,2022-09-27,6510.0,-16.54,14.1,-17.56,25,REALIZED,True,30.64,2022-08-19,2022-08-22,7800.0,SOFT_EXIT,2024-07-19,2024-07-22,9350.0,19.87,40.0,-46.22,472,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,20.13,251.282051,WINNER_CAPABLE_GE_20,True,True,True,36.41,improved
075580,세진중공업,KOSPI,KR7075580001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_075580_KR7075580001_KOSPI_02,2,2023-06-16,2023-06-16,2023-06-19,6790.0,2015-11-30,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-09-08,2023-09-11,5830.0,-14.14,7.95,-16.79,60,REALIZED,True,22.09,2023-06-16,2023-06-19,6790.0,SOFT_EXIT,2024-07-22,2024-07-23,9120.0,34.32,60.82,-38.22,270,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,26.5,303.53461,WINNER_CAPABLE_GE_20,True,True,True,48.46,improved
075580,세진중공업,KOSPI,KR7075580001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_075580_KR7075580001_KOSPI_03,3,2024-03-22,2024-03-22,2024-03-25,6440.0,2015-11-30,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-09-30,2024-10-02,7340.0,13.98,69.57,-3.11,128,REALIZED,False,55.59,2024-03-22,2024-03-25,6440.0,SOFT_EXIT,2024-07-22,2024-07-23,9120.0,41.61,69.57,-3.11,82,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,27.96,325.465839,WINNER_CAPABLE_GE_20,True,True,True,27.63,improved
077360,덕산하이메탈,KOSDAQ,KR7077360006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_077360_KR7077360006_KOSDAQ_01,1,2023-06-23,2023-06-23,2023-06-26,7220.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-10-31,2023-11-01,6040.0,-16.34,47.37,-17.87,87,REALIZED,True,63.71,2023-06-23,2023-06-26,7220.0,SOFT_EXIT,2023-07-21,2023-07-24,8670.0,20.08,47.37,-4.57,21,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,27.29,192.243767,WINNER_CAPABLE_GE_20,True,True,True,36.42,improved
077500,유니퀘스트,KOSPI,KR7077500007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_077500_KR7077500007_KOSPI_01,1,2022-01-07,2022-01-07,2022-01-10,6250.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-03-14,2022-03-15,5200.0,-16.8,1.58,-17.2,42,REALIZED,True,18.38,2022-01-07,2022-01-10,6250.0,SOFT_EXIT,2023-08-18,2023-08-21,7465.0,19.44,42.4,-41.12,399,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,22.96,81.6,WINNER_CAPABLE_GE_20,True,True,True,36.24,improved
077500,유니퀘스트,KOSPI,KR7077500007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_077500_KR7077500007_KOSPI_02,2,2023-03-17,2023-03-17,2023-03-20,5810.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-04-24,2023-04-25,4915.0,-15.4,5.94,-15.75,27,REALIZED,True,21.34,2023-03-17,2023-03-20,5810.0,SOFT_EXIT,2023-08-18,2023-08-21,7465.0,28.49,53.18,-22.29,106,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,24.69,95.35284,WINNER_CAPABLE_GE_20,True,True,True,43.89,improved
077970,STX엔진,KOSPI,KR7077970002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_077970_KR7077970002_KOSPI_01,1,2024-06-14,2024-06-14,2024-06-17,15920.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-01-31,2025-02-03,22350.0,40.39,60.49,-19.1,152,REALIZED,False,20.1,2024-06-14,2024-06-17,15920.0,HARD_EXIT,2024-09-05,2024-09-06,18010.0,13.13,53.27,-19.1,59,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,40.14,325.251256,WINNER_CAPABLE_GE_20,True,True,True,-27.26,worsened
